stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
105.200000000,398,-0.000285866,0.151161976,0.151162246,0.013143239,-0.010874494,0.017058703,0.026286478,-0.021748988,0.034117406,-0.448774531,-0.014675109,0.060475804,0.287474250,-0.372540798,0.197034907,1.934721193,1.264948439,0.193472119,0.126494844,2.874742495,1.970349073,2.311545078,1.175257463,1.934721193,1.264948439,0.193472119,0.126494844,0.215061733,0.399618847,1.925103623,absolute
105.400000000,399,-0.005139252,-0.402917450,0.402950224,0.013132772,-0.011221553,0.017274055,0.026265545,-0.022443106,0.034548109,-0.458253056,-0.014972885,0.049364155,0.288603538,-0.374228652,0.172145091,1.860193061,1.046456162,0.186019306,0.104645616,2.886035380,1.721450909,2.134335663,1.227994451,1.860193061,1.046456162,0.186019306,0.104645616,0.215426120,0.399582866,1.767400168,absolute
105.700000000,400,0.000188005,0.520386478,0.520386512,0.013147610,-0.009743839,0.016364659,0.026295220,-0.019487679,0.032729318,-0.419335727,-0.013750261,0.094602480,0.290162788,-0.365285915,0.138205819,1.748248294,0.714440228,0.174824829,0.071444023,2.901627877,1.382058188,1.888596552,1.332665826,1.748248294,0.714440228,0.174824829,0.071444023,0.214830807,0.399673352,1.565390486,absolute
105.900000000,401,-0.004685650,-0.924024732,0.924036612,0.013140421,-0.011470302,0.017442433,0.026280841,-0.022940603,0.034884866,-0.468814565,-0.015304685,0.036941737,0.291213759,-0.375857297,0.115578500,1.675273756,0.496506398,0.167527376,0.049650640,2.912137595,1.155784995,1.747300993,1.401599238,1.675273756,0.496506398,0.167527376,0.049650640,0.215773693,0.399568562,1.462715754,absolute
106.103000000,402,-0.001833502,-0.570493580,0.570496526,0.013108311,-0.011390126,0.017365563,0.026216621,-0.022780253,0.034731127,-0.466648809,-0.015236646,0.039474300,0.292268406,-0.375370301,0.092953616,1.603286475,0.275466503,0.160328648,0.027546650,2.922684057,0.929536159,1.626778816,1.472622523,1.603286475,0.275466503,0.160328648,0.027546650,0.215545651,0.399574154,1.393279334,absolute
106.401000000,403,0.006318114,-0.239952836,0.240036001,0.013092272,-0.014433783,0.019486962,0.026184544,-0.028867566,0.038973924,-0.550867682,-0.017882460,-0.060056694,0.291032860,-0.372606512,0.059204033,1.487768849,-0.053461173,0.148776885,-0.005346117,2.910328598,0.592040333,1.488729070,1.562161462,1.487768849,-0.053461173,0.148776885,-0.005346117,0.215325780,0.399596145,1.350693265,absolute
106.632000000,404,0.007625799,-1.000000000,1.000000000,0.013122166,-0.020601831,0.024425943,0.026244333,-0.041203661,0.048851886,-0.724160166,-0.023326603,-0.244343191,0.278333407,-0.287622321,0.038064907,1.283719309,-0.249534963,0.128371931,-0.024953496,2.783334066,0.380649069,1.307747285,1.626645731,1.283719309,-0.249534963,0.128371931,-0.024953496,0.215799842,0.399597718,1.249730060,absolute
106.901000000,405,-0.009438315,0.322960304,0.323098189,0.013147639,-0.022823938,0.026339942,0.026295279,-0.045647875,0.052679884,-0.787925576,-0.025329853,-0.296937248,0.251872371,-0.233443402,0.020755984,1.024553034,-0.351755867,0.102455303,-0.035175587,2.518723710,0.207559845,1.083254868,1.595424731,1.024553034,-0.351755867,0.102455303,-0.035175587,0.214914360,0.399684783,1.104616600,absolute
107.103000000,406,-0.002798511,-0.408240795,0.408250387,0.013154153,-0.025769454,0.028932620,0.026308306,-0.051538908,0.057865239,-0.871828301,-0.027965735,-0.347407263,0.231433073,-0.147973296,0.011249803,0.773925659,-0.380904739,0.077392566,-0.038090474,2.314330734,0.112498032,0.862582950,1.617496240,0.773925659,-0.380904739,0.077392566,-0.038090474,0.215370565,0.399615670,0.959789508,absolute
107.400000000,407,-0.001912341,-0.299325922,0.299332031,0.013145266,-0.028252460,0.031160865,0.026290532,-0.056504919,0.062321730,-0.940604462,-0.030126402,-0.370892114,0.197638001,-0.070021774,0.008024360,0.434580854,-0.313089079,0.043458085,-0.031308908,1.976380006,0.080243595,0.535616738,1.591180448,0.434580854,-0.313089079,0.043458085,-0.031308908,0.215272171,0.399617202,0.745685283,absolute
107.701000000,408,-0.000042873,0.307873335,0.307873338,0.013065389,-0.028352356,0.031217951,0.026130778,-0.056704712,0.062435903,-0.943536160,-0.030218504,-0.371664822,0.163745539,-0.066628593,0.005739213,0.091716659,-0.213509058,0.009171666,-0.021350906,1.637455393,0.057392131,0.232374834,1.569297833,0.091716659,-0.213509058,0.009171666,-0.021350906,0.214864883,0.399683290,0.625436121,absolute
108.000000000,409,-0.004801376,0.133969411,0.134055423,0.013045103,-0.029754523,0.032488557,0.026090206,-0.059509046,0.064977114,-0.983840726,-0.031484709,-0.376916383,0.129803949,-0.019150937,0.006047082,-0.232704682,-0.094587516,-0.023270468,-0.009458752,1.298039491,0.060470819,0.251193685,1.538577529,-0.232704682,-0.094587516,-0.023270468,-0.009458752,0.214956131,0.399652546,0.666838394,absolute
108.202000000,410,-0.007322433,-0.638761469,0.638803438,0.013030526,-0.030614597,0.033272333,0.026061052,-0.061229194,0.066544666,0.993389831,-0.032200032,-0.377280797,0.107195559,0.007835912,0.007424758,-0.440988903,0.004303934,-0.044098890,0.000430393,1.071955588,0.074247579,0.441009905,1.514560380,-0.440988903,0.004303934,-0.044098890,0.000430393,0.215956372,0.399385192,0.766593957,absolute
108.501000000,411,0.001261149,-0.198457628,0.198461635,0.013063433,-0.030476594,0.033158348,0.026126867,-0.060953187,0.066316696,0.998573261,-0.032037190,-0.377319925,0.073282432,0.001691248,0.009477367,-0.756864240,0.152997672,-0.075686424,0.015299767,0.732824321,0.094773670,0.772173404,1.490825960,-0.756864240,0.152997672,-0.075686424,0.015299767,0.215660287,0.399399245,1.003253553,absolute
108.810000000,412,-0.002363965,0.674074964,0.674079109,0.013068181,-0.029721671,0.032467754,0.026136361,-0.059443341,0.064935508,-0.979380038,-0.031344572,-0.376881572,0.039366990,-0.024448416,0.011505009,-1.054145197,0.289883871,-0.105414520,0.028988387,0.393669901,0.115050094,1.093277072,1.458333092,-1.054145197,0.289883871,-0.105414520,0.028988387,0.214578587,0.399761465,1.273472860,absolute
109.100000000,413,-0.007187815,-0.070469523,0.070835149,0.013020530,-0.030256605,0.032939283,0.026041060,-0.060513210,0.065878565,-0.993079978,-0.031774969,-0.377526981,0.007712055,-0.008208688,0.013386043,-1.375622813,0.426091163,-0.137562281,0.042609116,0.077120553,0.133860431,1.440101317,1.481844151,-1.375622813,0.426091163,-0.137562281,0.042609116,0.215049810,0.399640764,1.590892522,absolute
109.301000000,414,0.003268316,0.306611948,0.306629366,0.012989480,-0.029290676,0.032041697,0.025978961,-0.058581353,0.064083393,-0.972699868,-0.031134708,-0.376009864,-0.017160187,-0.032328128,0.014847878,-1.594759591,0.537682917,-0.159475959,0.053768292,-0.171601873,0.148478782,1.682961994,1.475417822,-1.594759591,0.537682917,-0.159475959,0.053768292,0.214803644,0.399701805,1.814816214,absolute
109.600000000,415,0.001903037,0.005350635,0.005678982,0.001662081,-0.029272942,0.029320089,0.003324162,-0.058545883,0.058640178,-0.991753516,-0.031733297,0.000167393,-0.017159771,0.000004338,0.014847855,-1.782764178,0.676944570,-0.178276418,0.067694457,-0.171597707,0.148478546,1.906961475,1.695621932,-1.782764178,0.676944570,-0.178276418,0.067694457,0.214949171,0.399612538,2.016871756,absolute
109.800000000,416,-0.004173883,-0.006756662,0.007941900,0.001679940,-0.029291913,0.029340047,0.003359880,-0.058583826,0.058680094,-0.965574459,-0.030910857,0.000009183,-0.017160562,0.000000997,0.014847901,-1.881875079,0.778576482,-0.188187508,0.077857648,-0.171605620,0.148479005,2.036574367,1.822647649,-1.881875079,0.778576482,-0.188187508,0.077857648,0.214962179,0.399609106,2.130808006,absolute
