stamp,source,forced_dropout,x,y
57.200000000,dropout_no_gps,True,2.913403059,2.003575587
57.250000000,dropout_no_gps,True,2.913403059,2.003575587
57.300000000,dropout_no_gps,True,2.913403059,2.003575587
57.350000000,dropout_no_gps,True,2.913403059,2.003575587
57.400000000,dropout_no_gps,True,2.913403059,2.003575587
57.451000000,dropout_no_gps,True,2.913403059,2.003575587
57.500000000,dropout_no_gps,True,2.913403059,2.003575587
57.550000000,dropout_no_gps,True,2.913403059,2.003575587
57.600000000,dropout_no_gps,True,2.913403059,2.003575587
57.650000000,dropout_no_gps,True,2.913403059,2.003575587
57.700000000,dropout_no_gps,True,2.913403059,2.003575587
57.750000000,dropout_no_gps,True,2.913403059,2.003575587
57.800000000,dropout_no_gps,True,2.913403059,2.003575587
57.850000000,dropout_no_gps,True,2.913403059,2.003575587
57.900000000,dropout_no_gps,True,2.913403059,2.003575587
57.950000000,dropout_no_gps,True,2.913403059,2.003575587
58.000000000,dropout_no_gps,True,2.913403059,2.003575587
58.050000000,dropout_no_gps,True,2.913403059,2.003575587
58.100000000,dropout_no_gps,True,2.913403059,2.003575587
58.151000000,dropout_no_gps,True,2.913403059,2.003575587
58.201000000,dropout_no_gps,True,2.913403059,2.003575587
58.250000000,dropout_no_gps,True,2.913403059,2.003575587
58.301000000,dropout_no_gps,True,2.913403059,2.003575587
58.350000000,dropout_no_gps,True,2.913403059,2.003575587
58.400000000,dropout_no_gps,True,2.913403059,2.003575587
58.450000000,dropout_no_gps,True,2.913403059,2.003575587
58.501000000,dropout_no_gps,True,2.913403059,2.003575587
58.550000000,dropout_no_gps,True,2.913403059,2.003575587
58.601000000,dropout_no_gps,True,2.913403059,2.003575587
58.650000000,dropout_no_gps,True,2.913403059,2.003575587
58.701000000,dropout_no_gps,True,2.913403059,2.003575587
58.750000000,dropout_no_gps,True,2.913403059,2.003575587
58.800000000,dropout_no_gps,True,2.913403059,2.003575587
58.850000000,dropout_no_gps,True,2.913403059,2.003575587
58.900000000,dropout_no_gps,True,2.913403059,2.003575587
58.950000000,dropout_no_gps,True,2.913403059,2.003575587
59.000000000,dropout_no_gps,True,2.913403059,2.003575587
59.050000000,dropout_no_gps,True,2.913403059,2.003575587
59.100000000,dropout_no_gps,True,2.913403059,2.003575587
59.151000000,dropout_no_gps,True,2.913403059,2.003575587
59.200000000,dropout_no_gps,True,2.913403059,2.003575587
59.250000000,dropout_no_gps,True,2.913403059,2.003575587
59.300000000,dropout_no_gps,True,2.913403059,2.003575587
59.354000000,dropout_no_gps,True,2.913403059,2.003575587
59.406000000,dropout_no_gps,True,2.913403059,2.003575587
59.450000000,dropout_no_gps,True,2.913403059,2.003575587
59.500000000,dropout_no_gps,True,2.913403059,2.003575587
59.550000000,dropout_no_gps,True,2.913403059,2.003575587
59.600000000,dropout_no_gps,True,2.913403059,2.003575587
59.651000000,dropout_no_gps,True,2.913403059,2.003575587
59.703000000,dropout_no_gps,True,2.913403059,2.003575587
59.750000000,dropout_no_gps,True,2.913403059,2.003575587
59.801000000,dropout_no_gps,True,2.913403059,2.003575587
59.856000000,dropout_no_gps,True,2.913403059,2.003575587
59.902000000,dropout_no_gps,True,2.913403059,2.003575587
59.950000000,dropout_no_gps,True,2.913403059,2.003575587
60.000000000,dropout_no_gps,True,2.913403059,2.003575587
60.050000000,dropout_no_gps,True,2.913403059,2.003575587
60.100000000,dropout_no_gps,True,2.913403059,2.003575587
60.153000000,dropout_no_gps,True,2.913403059,2.003575587
60.200000000,dropout_no_gps,True,2.913403059,2.003575587
60.250000000,dropout_no_gps,True,2.913403059,2.003575587
60.300000000,dropout_no_gps,True,2.913403059,2.003575587
60.350000000,dropout_no_gps,True,2.913403059,2.003575587
60.400000000,dropout_no_gps,True,2.913403059,2.003575587
60.450000000,dropout_no_gps,True,2.913403059,2.003575587
60.506000000,dropout_no_gps,True,2.913403059,2.003575587
60.550000000,dropout_no_gps,True,2.913403059,2.003575587
60.600000000,dropout_no_gps,True,2.913403059,2.003575587
60.650000000,dropout_no_gps,True,2.913403059,2.003575587
60.700000000,dropout_no_gps,True,2.913403059,2.003575587
60.750000000,dropout_no_gps,True,2.913403059,2.003575587
60.801000000,dropout_no_gps,True,2.913403059,2.003575587
60.850000000,dropout_no_gps,True,2.913403059,2.003575587
60.900000000,dropout_no_gps,True,2.913403059,2.003575587
60.950000000,dropout_no_gps,True,2.913403059,2.003575587
61.000000000,dropout_no_gps,True,2.913403059,2.003575587
61.050000000,dropout_no_gps,True,2.913403059,2.003575587
61.100000000,dropout_no_gps,True,2.913403059,2.003575587
61.150000000,dropout_no_gps,True,2.913403059,2.003575587
61.200000000,dropout_no_gps,True,2.913403059,2.003575587
61.252000000,dropout_no_gps,True,2.913403059,2.003575587
61.300000000,dropout_no_gps,True,2.913403059,2.003575587
61.351000000,dropout_no_gps,True,2.913403059,2.003575587
61.400000000,dropout_no_gps,True,2.913403059,2.003575587
61.450000000,dropout_no_gps,True,2.913403059,2.003575587
61.500000000,dropout_no_gps,True,2.913403059,2.003575587
61.550000000,dropout_no_gps,True,2.913403059,2.003575587
61.600000000,dropout_no_gps,True,2.913403059,2.003575587
61.650000000,dropout_no_gps,True,2.913403059,2.003575587
61.702000000,dropout_no_gps,True,2.913403059,2.003575587
61.750000000,dropout_no_gps,True,2.913403059,2.003575587
61.800000000,dropout_no_gps,True,2.913403059,2.003575587
61.851000000,dropout_no_gps,True,2.913403059,2.003575587
61.900000000,dropout_no_gps,True,2.913403059,2.003575587
61.950000000,dropout_no_gps,True,2.913403059,2.003575587
62.001000000,dropout_no_gps,True,2.913403059,2.003575587
62.050000000,dropout_no_gps,True,2.913403059,2.003575587
62.100000000,dropout_no_gps,True,2.913403059,2.003575587
62.150000000,dropout_no_gps,True,2.913403059,2.003575587
62.200000000,dropout_no_gps,True,2.913403059,2.003575587
62.250000000,dropout_no_gps,True,2.913403059,2.003575587
62.300000000,dropout_no_gps,True,2.913403059,2.003575587
62.354000000,dropout_no_gps,True,2.913403059,2.003575587
62.400000000,dropout_no_gps,True,2.913403059,2.003575587
62.450000000,dropout_no_gps,True,2.913403059,2.003575587
62.500000000,dropout_no_gps,True,2.913403059,2.003575587
62.550000000,dropout_no_gps,True,2.913403059,2.003575587
62.600000000,dropout_no_gps,True,2.913403059,2.003575587
62.653000000,dropout_no_gps,True,2.913403059,2.003575587
62.700000000,dropout_no_gps,True,2.913403059,2.003575587
62.750000000,dropout_no_gps,True,2.913403059,2.003575587
62.800000000,dropout_no_gps,True,2.913403059,2.003575587
62.850000000,dropout_no_gps,True,2.913403059,2.003575587
62.900000000,dropout_no_gps,True,2.913403059,2.003575587
62.950000000,dropout_no_gps,True,2.913403059,2.003575587
63.000000000,dropout_no_gps,True,2.913403059,2.003575587
63.051000000,dropout_no_gps,True,2.913403059,2.003575587
63.100000000,dropout_no_gps,True,2.913403059,2.003575587
63.150000000,dropout_no_gps,True,2.913403059,2.003575587
63.200000000,dropout_no_gps,True,2.913403059,2.003575587
63.251000000,dropout_no_gps,True,2.913403059,2.003575587
63.300000000,dropout_no_gps,True,2.913403059,2.003575587
63.350000000,dropout_no_gps,True,2.913403059,2.003575587
63.400000000,dropout_no_gps,True,2.913403059,2.003575587
63.450000000,dropout_no_gps,True,2.913403059,2.003575587
63.501000000,dropout_no_gps,True,2.913403059,2.003575587
63.550000000,dropout_no_gps,True,2.913403059,2.003575587
63.600000000,dropout_no_gps,True,2.913403059,2.003575587
63.650000000,dropout_no_gps,True,2.913403059,2.003575587
63.701000000,dropout_no_gps,True,2.913403059,2.003575587
63.750000000,dropout_no_gps,True,2.913403059,2.003575587
63.800000000,dropout_no_gps,True,2.913403059,2.003575587
63.850000000,dropout_no_gps,True,2.913403059,2.003575587
63.900000000,dropout_no_gps,True,2.913403059,2.003575587
63.950000000,dropout_no_gps,True,2.913403059,2.003575587
64.000000000,dropout_no_gps,True,2.913403059,2.003575587
64.052000000,dropout_no_gps,True,2.913403059,2.003575587
64.100000000,dropout_no_gps,True,2.913403059,2.003575587
64.150000000,dropout_no_gps,True,2.913403059,2.003575587
64.203000000,dropout_no_gps,True,2.913403059,2.003575587
64.250000000,dropout_no_gps,True,2.913403059,2.003575587
64.312000000,dropout_no_gps,True,2.913403059,2.003575587
64.350000000,dropout_no_gps,True,2.913403059,2.003575587
64.400000000,dropout_no_gps,True,2.913403059,2.003575587
64.450000000,dropout_no_gps,True,2.913403059,2.003575587
64.523000000,dropout_no_gps,True,2.913403059,2.003575587
64.552000000,dropout_no_gps,True,2.913403059,2.003575587
64.600000000,dropout_no_gps,True,2.913403059,2.003575587
64.650000000,dropout_no_gps,True,2.913403059,2.003575587
64.700000000,dropout_no_gps,True,2.913403059,2.003575587
64.750000000,dropout_no_gps,True,2.913403059,2.003575587
64.800000000,dropout_no_gps,True,2.913403059,2.003575587
64.850000000,dropout_no_gps,True,2.913403059,2.003575587
64.900000000,dropout_no_gps,True,2.913403059,2.003575587
64.950000000,dropout_no_gps,True,2.913403059,2.003575587
65.001000000,dropout_no_gps,True,2.913403059,2.003575587
65.050000000,dropout_no_gps,True,2.913403059,2.003575587
65.100000000,dropout_no_gps,True,2.913403059,2.003575587
65.157000000,dropout_no_gps,True,2.913403059,2.003575587
65.202000000,dropout_no_gps,True,2.913403059,2.003575587
65.250000000,dropout_no_gps,True,2.913403059,2.003575587
65.301000000,dropout_no_gps,True,2.913403059,2.003575587
65.350000000,dropout_no_gps,True,2.913403059,2.003575587
65.400000000,dropout_no_gps,True,2.913403059,2.003575587
65.452000000,dropout_no_gps,True,2.913403059,2.003575587
65.500000000,dropout_no_gps,True,2.913403059,2.003575587
65.550000000,dropout_no_gps,True,2.913403059,2.003575587
65.600000000,dropout_no_gps,True,2.913403059,2.003575587
65.650000000,dropout_no_gps,True,2.913403059,2.003575587
65.701000000,dropout_no_gps,True,2.913403059,2.003575587
65.751000000,dropout_no_gps,True,2.913403059,2.003575587
65.800000000,dropout_no_gps,True,2.913403059,2.003575587
65.850000000,dropout_no_gps,True,2.913403059,2.003575587
65.900000000,dropout_no_gps,True,2.913403059,2.003575587
65.951000000,dropout_no_gps,True,2.913403059,2.003575587
66.000000000,dropout_no_gps,True,2.913403059,2.003575587
66.050000000,dropout_no_gps,True,2.913403059,2.003575587
66.100000000,dropout_no_gps,True,2.913403059,2.003575587
66.150000000,dropout_no_gps,True,2.913403059,2.003575587
66.200000000,dropout_no_gps,True,2.913403059,2.003575587
66.250000000,dropout_no_gps,True,2.913403059,2.003575587
66.300000000,dropout_no_gps,True,2.913403059,2.003575587
66.366000000,dropout_no_gps,True,2.913403059,2.003575587
66.401000000,dropout_no_gps,True,2.913403059,2.003575587
66.450000000,dropout_no_gps,True,2.913403059,2.003575587
66.500000000,dropout_no_gps,True,2.913403059,2.003575587
66.557000000,dropout_no_gps,True,2.913403059,2.003575587
66.600000000,dropout_no_gps,True,2.913403059,2.003575587
66.660000000,dropout_no_gps,True,2.913403059,2.003575587
66.701000000,dropout_no_gps,True,2.913403059,2.003575587
66.752000000,dropout_no_gps,True,2.913403059,2.003575587
66.800000000,dropout_no_gps,True,2.913403059,2.003575587
66.850000000,dropout_no_gps,True,2.913403059,2.003575587
66.900000000,dropout_no_gps,True,2.913403059,2.003575587
66.950000000,dropout_no_gps,True,2.913403059,2.003575587
67.000000000,dropout_no_gps,True,2.913403059,2.003575587
67.050000000,dropout_no_gps,True,2.913403059,2.003575587
67.100000000,dropout_no_gps,True,2.913403059,2.003575587
67.150000000,dropout_no_gps,True,2.913403059,2.003575587
67.200000000,dropout_no_gps,True,2.913403059,2.003575587
67.255000000,dropout_no_gps,True,2.913403059,2.003575587
67.301000000,dropout_no_gps,True,2.913403059,2.003575587
67.351000000,dropout_no_gps,True,2.913403059,2.003575587
67.400000000,dropout_no_gps,True,2.913403059,2.003575587
67.451000000,dropout_no_gps,True,2.913403059,2.003575587
67.500000000,dropout_no_gps,True,2.913403059,2.003575587
67.552000000,dropout_no_gps,True,2.913403059,2.003575587
67.600000000,dropout_no_gps,True,2.913403059,2.003575587
67.656000000,dropout_no_gps,True,2.913403059,2.003575587
67.701000000,dropout_no_gps,True,2.913403059,2.003575587
67.769000000,dropout_no_gps,True,2.913403059,2.003575587
67.806000000,dropout_no_gps,True,2.913403059,2.003575587
67.851000000,dropout_no_gps,True,2.913403059,2.003575587
67.901000000,dropout_no_gps,True,2.913403059,2.003575587
67.950000000,dropout_no_gps,True,2.913403059,2.003575587
68.001000000,dropout_no_gps,True,2.913403059,2.003575587
68.050000000,dropout_no_gps,True,2.913403059,2.003575587
68.100000000,dropout_no_gps,True,2.913403059,2.003575587
68.150000000,dropout_no_gps,True,2.913403059,2.003575587
68.200000000,dropout_no_gps,True,2.913403059,2.003575587
68.250000000,dropout_no_gps,True,2.913403059,2.003575587
68.300000000,dropout_no_gps,True,2.913403059,2.003575587
68.380000000,dropout_no_gps,True,2.913403059,2.003575587
68.400000000,dropout_no_gps,True,2.913403059,2.003575587
68.451000000,dropout_no_gps,True,2.913403059,2.003575587
68.508000000,dropout_no_gps,True,2.913403059,2.003575587
68.551000000,dropout_no_gps,True,2.913403059,2.003575587
68.609000000,dropout_no_gps,True,2.913403059,2.003575587
68.650000000,dropout_no_gps,True,2.913403059,2.003575587
68.703000000,dropout_no_gps,True,2.913403059,2.003575587
68.750000000,dropout_no_gps,True,2.913403059,2.003575587
68.800000000,dropout_no_gps,True,2.913403059,2.003575587
68.850000000,dropout_no_gps,True,2.913403059,2.003575587
68.901000000,dropout_no_gps,True,2.913403059,2.003575587
68.950000000,dropout_no_gps,True,2.913403059,2.003575587
69.000000000,dropout_no_gps,True,2.913403059,2.003575587
69.058000000,dropout_no_gps,True,2.913403059,2.003575587
69.100000000,dropout_no_gps,True,2.913403059,2.003575587
69.159000000,dropout_no_gps,True,2.913403059,2.003575587
69.200000000,dropout_no_gps,True,2.913403059,2.003575587
69.250000000,dropout_no_gps,True,2.913403059,2.003575587
69.300000000,dropout_no_gps,True,2.913403059,2.003575587
69.350000000,dropout_no_gps,True,2.913403059,2.003575587
69.403000000,dropout_no_gps,True,2.913403059,2.003575587
69.450000000,dropout_no_gps,True,2.913403059,2.003575587
69.509000000,dropout_no_gps,True,2.913403059,2.003575587
69.550000000,dropout_no_gps,True,2.913403059,2.003575587
69.600000000,dropout_no_gps,True,2.913403059,2.003575587
69.650000000,dropout_no_gps,True,2.913403059,2.003575587
69.700000000,dropout_no_gps,True,2.913403059,2.003575587
69.750000000,dropout_no_gps,True,2.913403059,2.003575587
69.801000000,dropout_no_gps,True,2.913403059,2.003575587
69.850000000,dropout_no_gps,True,2.913403059,2.003575587
69.900000000,dropout_no_gps,True,2.913403059,2.003575587
69.952000000,dropout_no_gps,True,2.913403059,2.003575587
70.000000000,dropout_no_gps,True,2.913403059,2.003575587
70.050000000,dropout_no_gps,True,2.913403059,2.003575587
70.100000000,dropout_no_gps,True,2.913403059,2.003575587
70.150000000,dropout_no_gps,True,2.913403059,2.003575587
70.200000000,dropout_no_gps,True,2.913403059,2.003575587
70.253000000,dropout_no_gps,True,2.913403059,2.003575587
70.341000000,dropout_no_gps,True,2.913403059,2.003575587
70.371000000,dropout_no_gps,True,2.913403059,2.003575587
70.400000000,dropout_no_gps,True,2.913403059,2.003575587
70.452000000,dropout_no_gps,True,2.913403059,2.003575587
70.500000000,dropout_no_gps,True,2.913403059,2.003575587
70.552000000,dropout_no_gps,True,2.913403059,2.003575587
70.600000000,dropout_no_gps,True,2.913403059,2.003575587
70.650000000,dropout_no_gps,True,2.913403059,2.003575587
70.700000000,dropout_no_gps,True,2.913403059,2.003575587
70.750000000,dropout_no_gps,True,2.913403059,2.003575587
70.800000000,dropout_no_gps,True,2.913403059,2.003575587
70.850000000,dropout_no_gps,True,2.913403059,2.003575587
70.900000000,dropout_no_gps,True,2.913403059,2.003575587
70.950000000,dropout_no_gps,True,2.913403059,2.003575587
71.000000000,dropout_no_gps,True,2.913403059,2.003575587
71.050000000,dropout_no_gps,True,2.913403059,2.003575587
71.100000000,dropout_no_gps,True,2.913403059,2.003575587
71.150000000,dropout_no_gps,True,2.913403059,2.003575587
71.200000000,dropout_no_gps,True,2.913403059,2.003575587
71.256000000,dropout_no_gps,True,2.913403059,2.003575587
71.300000000,dropout_no_gps,True,2.913403059,2.003575587
71.350000000,dropout_no_gps,True,2.913403059,2.003575587
71.400000000,dropout_no_gps,True,2.913403059,2.003575587
71.450000000,dropout_no_gps,True,2.913403059,2.003575587
71.500000000,dropout_no_gps,True,2.913403059,2.003575587
71.550000000,dropout_no_gps,True,2.913403059,2.003575587
71.600000000,dropout_no_gps,True,2.913403059,2.003575587
71.650000000,dropout_no_gps,True,2.913403059,2.003575587
71.701000000,dropout_no_gps,True,2.913403059,2.003575587
71.750000000,dropout_no_gps,True,2.913403059,2.003575587
71.800000000,dropout_no_gps,True,2.913403059,2.003575587
71.850000000,dropout_no_gps,True,2.913403059,2.003575587
71.901000000,dropout_no_gps,True,2.913403059,2.003575587
71.951000000,dropout_no_gps,True,2.913403059,2.003575587
72.004000000,dropout_no_gps,True,2.913403059,2.003575587
72.050000000,dropout_no_gps,True,2.913403059,2.003575587
72.100000000,dropout_no_gps,True,2.913403059,2.003575587
72.150000000,dropout_no_gps,True,2.913403059,2.003575587
72.201000000,dropout_no_gps,True,2.913403059,2.003575587
72.250000000,dropout_no_gps,True,2.913403059,2.003575587
72.300000000,dropout_no_gps,True,2.913403059,2.003575587
72.353000000,dropout_no_gps,True,2.913403059,2.003575587
72.400000000,dropout_no_gps,True,2.913403059,2.003575587
72.450000000,dropout_no_gps,True,2.913403059,2.003575587
72.500000000,dropout_no_gps,True,2.913403059,2.003575587
72.550000000,dropout_no_gps,True,2.913403059,2.003575587
72.600000000,dropout_no_gps,True,2.913403059,2.003575587
72.650000000,dropout_no_gps,True,2.913403059,2.003575587
72.706000000,dropout_no_gps,True,2.913403059,2.003575587
72.752000000,dropout_no_gps,True,2.913403059,2.003575587
72.800000000,dropout_no_gps,True,2.913403059,2.003575587
72.850000000,dropout_no_gps,True,2.913403059,2.003575587
72.900000000,dropout_no_gps,True,2.913403059,2.003575587
72.950000000,dropout_no_gps,True,2.913403059,2.003575587
73.002000000,dropout_no_gps,True,2.913403059,2.003575587
73.050000000,dropout_no_gps,True,2.913403059,2.003575587
73.104000000,dropout_no_gps,True,2.913403059,2.003575587
73.150000000,dropout_no_gps,True,2.913403059,2.003575587
73.204000000,dropout_no_gps,True,2.913403059,2.003575587
73.250000000,dropout_no_gps,True,2.913403059,2.003575587
73.300000000,dropout_no_gps,True,2.913403059,2.003575587
73.351000000,dropout_no_gps,True,2.913403059,2.003575587
73.404000000,dropout_no_gps,True,2.913403059,2.003575587
73.450000000,dropout_no_gps,True,2.913403059,2.003575587
73.514000000,dropout_no_gps,True,2.913403059,2.003575587
73.550000000,dropout_no_gps,True,2.913403059,2.003575587
73.653000000,dropout_no_gps,True,2.913403059,2.003575587
73.700000000,dropout_no_gps,True,2.913403059,2.003575587
73.750000000,dropout_no_gps,True,2.913403059,2.003575587
73.800000000,dropout_no_gps,True,2.913403059,2.003575587
73.850000000,dropout_no_gps,True,2.913403059,2.003575587
73.903000000,dropout_no_gps,True,2.913403059,2.003575587
73.950000000,dropout_no_gps,True,2.913403059,2.003575587
74.000000000,dropout_no_gps,True,2.913403059,2.003575587
74.050000000,dropout_no_gps,True,2.913403059,2.003575587
74.100000000,dropout_no_gps,True,2.913403059,2.003575587
74.150000000,dropout_no_gps,True,2.913403059,2.003575587
74.201000000,dropout_no_gps,True,2.913403059,2.003575587
74.251000000,dropout_no_gps,True,2.913403059,2.003575587
74.300000000,dropout_no_gps,True,2.913403059,2.003575587
74.350000000,dropout_no_gps,True,2.913403059,2.003575587
74.402000000,dropout_no_gps,True,2.913403059,2.003575587
74.450000000,dropout_no_gps,True,2.913403059,2.003575587
74.500000000,dropout_no_gps,True,2.913403059,2.003575587
74.550000000,dropout_no_gps,True,2.913403059,2.003575587
74.600000000,dropout_no_gps,True,2.913403059,2.003575587
74.653000000,dropout_no_gps,True,2.913403059,2.003575587
74.700000000,dropout_no_gps,True,2.913403059,2.003575587
74.757000000,dropout_no_gps,True,2.913403059,2.003575587
74.803000000,dropout_no_gps,True,2.913403059,2.003575587
74.887000000,dropout_no_gps,True,2.913403059,2.003575587
74.900000000,dropout_no_gps,True,2.913403059,2.003575587
74.950000000,dropout_no_gps,True,2.913403059,2.003575587
75.000000000,dropout_no_gps,True,2.913403059,2.003575587
75.050000000,dropout_no_gps,True,2.913403059,2.003575587
75.100000000,dropout_no_gps,True,2.913403059,2.003575587
75.151000000,dropout_no_gps,True,2.913403059,2.003575587
75.201000000,dropout_no_gps,True,2.913403059,2.003575587
75.250000000,dropout_no_gps,True,2.913403059,2.003575587
75.301000000,dropout_no_gps,True,2.913403059,2.003575587
75.351000000,dropout_no_gps,True,2.913403059,2.003575587
75.417000000,dropout_no_gps,True,2.913403059,2.003575587
75.450000000,dropout_no_gps,True,2.913403059,2.003575587
75.500000000,dropout_no_gps,True,2.913403059,2.003575587
75.550000000,dropout_no_gps,True,2.913403059,2.003575587
75.600000000,dropout_no_gps,True,2.913403059,2.003575587
75.650000000,dropout_no_gps,True,2.913403059,2.003575587
75.700000000,dropout_no_gps,True,2.913403059,2.003575587
75.750000000,dropout_no_gps,True,2.913403059,2.003575587
75.800000000,dropout_no_gps,True,2.913403059,2.003575587
75.850000000,dropout_no_gps,True,2.913403059,2.003575587
75.901000000,dropout_no_gps,True,2.913403059,2.003575587
75.952000000,dropout_no_gps,True,2.913403059,2.003575587
76.000000000,dropout_no_gps,True,2.913403059,2.003575587
76.050000000,dropout_no_gps,True,2.913403059,2.003575587
76.101000000,dropout_no_gps,True,2.913403059,2.003575587
76.150000000,dropout_no_gps,True,2.913403059,2.003575587
76.206000000,dropout_no_gps,True,2.913403059,2.003575587
76.268000000,dropout_no_gps,True,2.913403059,2.003575587
76.300000000,dropout_no_gps,True,2.913403059,2.003575587
76.441000000,dropout_no_gps,True,2.913403059,2.003575587
76.465000000,dropout_no_gps,True,2.913403059,2.003575587
76.524000000,dropout_no_gps,True,2.913403059,2.003575587
76.551000000,dropout_no_gps,True,2.913403059,2.003575587
76.600000000,dropout_no_gps,True,2.913403059,2.003575587
76.651000000,dropout_no_gps,True,2.913403059,2.003575587
76.704000000,dropout_no_gps,True,2.913403059,2.003575587
76.751000000,dropout_no_gps,True,2.913403059,2.003575587
76.800000000,dropout_no_gps,True,2.913403059,2.003575587
76.850000000,dropout_no_gps,True,2.913403059,2.003575587
76.901000000,dropout_no_gps,True,2.913403059,2.003575587
76.951000000,dropout_no_gps,True,2.913403059,2.003575587
77.002000000,dropout_no_gps,True,2.913403059,2.003575587
77.050000000,dropout_no_gps,True,2.913403059,2.003575587
77.100000000,dropout_no_gps,True,2.913403059,2.003575587
77.150000000,dropout_no_gps,True,2.913403059,2.003575587
77.200000000,dropout_no_gps,True,2.913403059,2.003575587
77.250000000,dropout_no_gps,True,2.913403059,2.003575587
77.300000000,dropout_no_gps,True,2.913403059,2.003575587
77.355000000,dropout_no_gps,True,2.913403059,2.003575587
77.400000000,dropout_no_gps,True,2.913403059,2.003575587
77.452000000,dropout_no_gps,True,2.913403059,2.003575587
77.500000000,dropout_no_gps,True,2.913403059,2.003575587
77.553000000,dropout_no_gps,True,2.913403059,2.003575587
77.600000000,dropout_no_gps,True,2.913403059,2.003575587
77.655000000,dropout_no_gps,True,2.913403059,2.003575587
77.700000000,dropout_no_gps,True,2.913403059,2.003575587
77.750000000,dropout_no_gps,True,2.913403059,2.003575587
77.800000000,dropout_no_gps,True,2.913403059,2.003575587
77.850000000,dropout_no_gps,True,2.913403059,2.003575587
77.900000000,dropout_no_gps,True,2.913403059,2.003575587
77.950000000,dropout_no_gps,True,2.913403059,2.003575587
78.000000000,dropout_no_gps,True,2.913403059,2.003575587
78.050000000,dropout_no_gps,True,2.913403059,2.003575587
78.100000000,dropout_no_gps,True,2.913403059,2.003575587
78.150000000,dropout_no_gps,True,2.913403059,2.003575587
78.200000000,dropout_no_gps,True,2.913403059,2.003575587
78.250000000,dropout_no_gps,True,2.913403059,2.003575587
78.300000000,dropout_no_gps,True,2.913403059,2.003575587
78.350000000,dropout_no_gps,True,2.913403059,2.003575587
78.402000000,dropout_no_gps,True,2.913403059,2.003575587
78.450000000,dropout_no_gps,True,2.913403059,2.003575587
78.500000000,dropout_no_gps,True,2.913403059,2.003575587
78.553000000,dropout_no_gps,True,2.913403059,2.003575587
78.600000000,dropout_no_gps,True,2.913403059,2.003575587
78.652000000,dropout_no_gps,True,2.913403059,2.003575587
78.740000000,dropout_no_gps,True,2.913403059,2.003575587
78.750000000,dropout_no_gps,True,2.913403059,2.003575587
78.800000000,dropout_no_gps,True,2.913403059,2.003575587
78.851000000,dropout_no_gps,True,2.913403059,2.003575587
78.900000000,dropout_no_gps,True,2.913403059,2.003575587
78.950000000,dropout_no_gps,True,2.913403059,2.003575587
79.000000000,dropout_no_gps,True,2.913403059,2.003575587
79.050000000,dropout_no_gps,True,2.913403059,2.003575587
79.100000000,dropout_no_gps,True,2.913403059,2.003575587
79.151000000,dropout_no_gps,True,2.913403059,2.003575587
79.201000000,dropout_no_gps,True,2.913403059,2.003575587
79.250000000,dropout_no_gps,True,2.913403059,2.003575587
79.300000000,dropout_no_gps,True,2.913403059,2.003575587
79.350000000,dropout_no_gps,True,2.913403059,2.003575587
79.400000000,dropout_no_gps,True,2.913403059,2.003575587
79.450000000,dropout_no_gps,True,2.913403059,2.003575587
79.500000000,dropout_no_gps,True,2.913403059,2.003575587
79.551000000,dropout_no_gps,True,2.913403059,2.003575587
79.600000000,dropout_no_gps,True,2.913403059,2.003575587
79.653000000,dropout_no_gps,True,2.913403059,2.003575587
79.700000000,dropout_no_gps,True,2.913403059,2.003575587
79.750000000,dropout_no_gps,True,2.913403059,2.003575587
79.800000000,dropout_no_gps,True,2.913403059,2.003575587
79.854000000,dropout_no_gps,True,2.913403059,2.003575587
79.901000000,dropout_no_gps,True,2.913403059,2.003575587
79.950000000,dropout_no_gps,True,2.913403059,2.003575587
80.001000000,dropout_no_gps,True,2.913403059,2.003575587
80.050000000,dropout_no_gps,True,2.913403059,2.003575587
80.100000000,dropout_no_gps,True,2.913403059,2.003575587
80.151000000,dropout_no_gps,True,2.913403059,2.003575587
80.200000000,dropout_no_gps,True,2.913403059,2.003575587
80.252000000,dropout_no_gps,True,2.913403059,2.003575587
80.301000000,dropout_no_gps,True,2.913403059,2.003575587
80.350000000,dropout_no_gps,True,2.913403059,2.003575587
80.401000000,dropout_no_gps,True,2.913403059,2.003575587
80.450000000,dropout_no_gps,True,2.913403059,2.003575587
80.500000000,dropout_no_gps,True,2.913403059,2.003575587
80.550000000,dropout_no_gps,True,2.913403059,2.003575587
80.600000000,dropout_no_gps,True,2.913403059,2.003575587
80.651000000,dropout_no_gps,True,2.913403059,2.003575587
80.701000000,dropout_no_gps,True,2.913403059,2.003575587
80.750000000,dropout_no_gps,True,2.913403059,2.003575587
80.801000000,dropout_no_gps,True,2.913403059,2.003575587
80.850000000,dropout_no_gps,True,2.913403059,2.003575587
80.900000000,dropout_no_gps,True,2.913403059,2.003575587
80.951000000,dropout_no_gps,True,2.913403059,2.003575587
81.000000000,dropout_no_gps,True,2.913403059,2.003575587
81.051000000,dropout_no_gps,True,2.913403059,2.003575587
81.115000000,dropout_no_gps,True,2.913403059,2.003575587
81.150000000,dropout_no_gps,True,2.913403059,2.003575587
81.200000000,dropout_no_gps,True,2.913403059,2.003575587
81.250000000,dropout_no_gps,True,2.913403059,2.003575587
81.300000000,dropout_no_gps,True,2.913403059,2.003575587
81.350000000,dropout_no_gps,True,2.913403059,2.003575587
