stamp,source,gps_available,forced_dropout,model_loaded,model_ready,model_samples,ann_x,ann_y,output_x,output_y,odom_x,odom_y,gps_x,gps_y,origin_source,origin_x,origin_y
11.459000000,gps,True,False,True,True,188,2.785616675,3.056950099,2.814977754,2.879956691,3.708949726,3.133240694,2.814977754,2.879956691,first_gps,0.062068549,0.034649841
11.500000000,gps,True,False,True,True,188,2.853701433,3.018610514,2.712278143,2.771878828,3.680348790,3.162888409,2.712278143,2.771878828,first_gps,0.062068549,0.034649841
11.550000000,gps,True,False,True,True,188,2.750450968,3.130775949,2.610715225,2.670766279,3.634056953,3.203830300,2.610715225,2.670766279,first_gps,0.062068549,0.034649841
11.600000000,gps,True,False,True,True,188,2.757390774,3.040316364,2.774604638,2.682299558,3.601052539,3.228510643,2.774604638,2.682299558,first_gps,0.062068549,0.034649841
11.650000000,gps,True,False,True,True,188,2.441476376,3.287070039,2.796945342,2.893982361,3.548719704,3.261342780,2.796945342,2.893982361,first_gps,0.062068549,0.034649841
11.700000000,gps,True,False,True,True,188,2.331671436,3.307973032,2.621957130,2.750315114,3.512120517,3.280291046,2.621957130,2.750315114,first_gps,0.062068549,0.034649841
11.750000000,gps,True,False,True,True,188,2.544607945,3.194581142,2.662344854,2.675211849,3.456758587,3.307794608,2.662344854,2.675211849,first_gps,0.062068549,0.034649841
11.800000000,gps,True,False,True,True,188,2.549694089,3.146337876,2.544890807,2.766426481,3.419898938,3.326161467,2.544890807,2.766426481,first_gps,0.062068549,0.034649841
11.858000000,gps,True,False,True,True,188,2.383322452,3.280100697,2.581800250,2.769043261,3.364576446,3.353761124,2.581800250,2.769043261,first_gps,0.062068549,0.034649841
11.903000000,gps,True,False,True,True,188,2.461715529,3.123805409,2.363396903,2.949166240,3.309264542,3.381398196,2.363396903,2.949166240,first_gps,0.062068549,0.034649841
11.950000000,gps,True,False,True,True,188,2.429945221,3.134450494,2.465262303,2.968704262,3.272435818,3.399832076,2.465262303,2.968704262,first_gps,0.062068549,0.034649841
12.000000000,gps,True,False,True,True,188,2.161800335,3.336132836,2.322380762,2.985582725,3.217145766,3.427488928,2.322380762,2.985582725,first_gps,0.062068549,0.034649841
12.050000000,gps,True,False,True,True,188,2.255708097,3.296367864,2.501116276,2.957822019,3.180295758,3.445901622,2.501116276,2.957822019,first_gps,0.062068549,0.034649841
12.100000000,gps,True,False,True,True,188,2.227736570,3.303373196,2.269054327,2.868754263,3.142617982,3.462551504,2.269054327,2.868754263,first_gps,0.062068549,0.034649841
12.150000000,gps,True,False,True,True,188,2.202255595,3.280033476,2.307793994,2.902011308,3.084944066,3.484754148,2.307793994,2.902011308,first_gps,0.062068549,0.034649841
12.201000000,gps,True,False,True,True,188,2.083902389,3.116397311,2.217716721,2.913328190,3.046470270,3.499565575,2.217716721,2.913328190,first_gps,0.062068549,0.034649841
12.250000000,gps,True,False,True,True,188,2.089918784,3.318321112,2.102084765,2.789279157,2.988765322,3.521741722,2.102084765,2.789279157,first_gps,0.062068549,0.034649841
12.300000000,gps,True,False,True,True,188,2.107634630,3.202617099,2.136796710,2.796610917,2.931084616,3.543928717,2.136796710,2.796610917,first_gps,0.062068549,0.034649841
12.350000000,gps,True,False,True,True,188,1.957372532,3.106961632,1.961319584,2.818828516,2.892609215,3.558678691,1.961319584,2.818828516,first_gps,0.062068549,0.034649841
12.400000000,gps,True,False,True,True,188,1.956304089,3.337629559,1.990642881,2.808527062,2.854115947,3.573416286,1.990642881,2.808527062,first_gps,0.062068549,0.034649841
12.450000000,gps,True,False,True,True,188,2.024814759,3.140975294,1.822349926,3.048511204,2.796358931,3.595485399,1.822349926,3.048511204,first_gps,0.062068549,0.034649841
12.500000000,gps,True,False,True,True,188,1.744808066,3.366971957,2.034035295,2.890765343,2.757904969,3.610220025,2.034035295,2.890765343,first_gps,0.062068549,0.034649841
12.551000000,gps,True,False,True,True,188,1.724126983,3.363448743,1.871080949,3.002401284,2.700178558,3.632290437,1.871080949,3.002401284,first_gps,0.062068549,0.034649841
12.600000000,gps,True,False,True,True,188,1.822381183,3.299881539,1.861174711,2.984747922,2.661684394,3.647042849,1.861174711,2.984747922,first_gps,0.062068549,0.034649841
12.650000000,gps,True,False,True,True,188,1.880639542,3.114422852,1.892411426,2.967792482,2.603986182,3.669121200,1.892411426,2.967792482,first_gps,0.062068549,0.034649841
12.702000000,gps,True,False,True,True,188,1.675396968,3.345750474,1.737027742,2.909849025,2.546174757,3.691176942,1.737027742,2.909849025,first_gps,0.062068549,0.034649841
12.750000000,gps,True,False,True,True,188,1.608040993,3.344381635,1.598644715,3.014843286,2.507667131,3.705750305,1.598644715,3.014843286,first_gps,0.062068549,0.034649841
12.803000000,gps,True,False,True,True,188,1.662113916,3.280449930,1.647887404,2.906720369,2.449864191,3.727635555,1.647887404,2.906720369,first_gps,0.062068549,0.034649841
12.852000000,gps,True,False,True,True,188,1.613231402,3.068190110,1.685860398,3.109581249,2.411347899,3.742261756,1.685860398,3.109581249,first_gps,0.062068549,0.034649841
12.901000000,gps,True,False,True,True,188,1.595838232,3.277766011,1.585492160,2.984427612,2.353605124,3.764295082,1.585492160,2.984427612,first_gps,0.062068549,0.034649841
12.950000000,gps,True,False,True,True,188,1.578338364,3.260456881,1.627386022,3.073076463,2.315065397,3.778962617,1.627386022,3.073076463,first_gps,0.062068549,0.034649841
13.000000000,gps,True,False,True,True,188,1.506274659,3.052882636,1.625320295,2.860019430,2.276316117,3.793027355,1.625320295,2.860019430,first_gps,0.062068549,0.034649841
13.050000000,gps,True,False,True,True,188,1.509994840,3.053723707,1.527859592,3.019639578,2.217897160,3.813123806,1.527859592,3.019639578,first_gps,0.062068549,0.034649841
13.100000000,gps,True,False,True,True,188,1.402429779,3.320497332,1.426367641,3.025999229,2.159199887,3.832477893,1.426367641,3.025999229,first_gps,0.062068549,0.034649841
13.150000000,gps,True,False,True,True,188,1.393401301,3.033997369,1.382797009,3.106825137,2.119416676,3.843213818,1.382797009,3.106825137,first_gps,0.062068549,0.034649841
13.200000000,gps,True,False,True,True,188,1.341682896,3.042242589,1.235530623,2.939540862,2.059737500,3.859372366,1.235530623,2.939540862,first_gps,0.062068549,0.034649841
13.250000000,gps,True,False,True,True,188,1.418715133,3.064007776,1.315317826,2.802170147,2.020000051,3.870275642,1.315317826,2.802170147,first_gps,0.062068549,0.034649841
13.300000000,gps,True,False,True,True,188,1.345848993,3.052263744,1.119234795,3.303005570,1.960378447,3.886595102,1.119234795,3.303005570,first_gps,0.062068549,0.034649841
13.350000000,gps,True,False,True,True,188,1.294632034,3.129814481,1.236696114,2.968687308,1.920667808,3.897434291,1.236696114,2.968687308,first_gps,0.062068549,0.034649841
13.400000000,gps,True,False,True,True,188,1.300733897,3.046938665,1.238640017,3.080828584,1.880900066,3.908307263,1.238640017,3.080828584,first_gps,0.062068549,0.034649841
13.451000000,gps,True,False,True,True,188,1.081771641,2.992837106,1.020799451,3.187445283,1.821293971,3.924762372,1.020799451,3.187445283,first_gps,0.062068549,0.034649841
13.500000000,gps,True,False,True,True,188,1.195717658,3.048211354,0.953380142,3.047503662,1.781545271,3.935694075,0.953380142,3.047503662,first_gps,0.062068549,0.034649841
13.550000000,gps,True,False,True,True,188,1.189148279,3.013085834,1.157582365,2.991075054,1.722001296,3.952107028,1.157582365,2.991075054,first_gps,0.062068549,0.034649841
13.601000000,gps,True,False,True,True,188,0.981019654,2.960932306,0.955283935,2.992803924,1.682232063,3.962976777,0.955283935,2.992803924,first_gps,0.062068549,0.034649841
13.651000000,gps,True,False,True,True,188,2.052206325,2.809194680,0.993362629,3.121980587,1.642476018,3.973790284,0.993362629,3.121980587,first_gps,0.062068549,0.034649841
13.700000000,gps,True,False,True,True,188,1.262040049,2.876336816,0.863242308,2.956061164,1.642455507,3.973795777,0.863242308,2.956061164,first_gps,0.062068549,0.034649841
13.750000000,gps,True,False,True,True,188,1.250995177,2.883751687,1.003519240,2.980371475,1.642461590,3.973794154,1.003519240,2.980371475,first_gps,0.062068549,0.034649841
13.800000000,gps,True,False,True,True,188,1.263897284,2.885046652,0.887243523,3.017542866,1.642469330,3.973792074,0.887243523,3.017542866,first_gps,0.062068549,0.034649841
13.852000000,gps,True,False,True,True,188,1.091028941,3.137338484,0.892752269,3.011618709,1.642490366,3.973786402,0.892752269,3.011618709,first_gps,0.062068549,0.034649841
13.900000000,gps,True,False,True,True,188,1.262367121,2.882204190,1.008353309,3.189452345,1.642461871,3.973794146,1.008353309,3.189452345,first_gps,0.062068549,0.034649841
13.952000000,gps,True,False,True,True,188,1.255609574,2.888856952,0.894824023,2.915347856,1.642467830,3.973792528,0.894824023,2.915347856,first_gps,0.062068549,0.034649841
14.000000000,gps,True,False,True,True,188,1.247863540,2.875782466,0.968914875,3.078358077,1.642472028,3.973791373,0.968914875,3.078358077,first_gps,0.062068549,0.034649841
14.050000000,gps,True,False,True,True,188,-0.143165742,2.935893591,0.931555874,3.041296622,1.622407210,3.978501135,0.931555874,3.041296622,first_gps,0.062068549,0.034649841
14.100000000,gps,True,False,True,True,188,1.049188463,3.005851359,1.048154645,2.982891582,1.581896626,3.985939077,1.048154645,2.982891582,first_gps,0.062068549,0.034649841
14.150000000,gps,True,False,True,True,188,1.010422140,2.996487301,0.720709979,3.099265870,1.520927251,3.996154329,0.720709979,3.099265870,first_gps,0.062068549,0.034649841
14.201000000,gps,True,False,True,True,188,0.741783626,2.951565699,0.915620308,3.072684134,1.459958554,4.006281526,0.915620308,3.072684134,first_gps,0.062068549,0.034649841
14.250000000,gps,True,False,True,True,188,0.952637366,2.945556915,0.798866487,3.169842242,1.419322334,4.013055539,0.798866487,3.169842242,first_gps,0.062068549,0.034649841
14.300000000,gps,True,False,True,True,188,0.752020788,2.941569466,0.688901625,2.922657050,1.378649866,4.019898779,0.688901625,2.922657050,first_gps,0.062068549,0.034649841
14.350000000,gps,True,False,True,True,188,0.857495762,2.942622413,0.663237589,2.792373823,1.317759325,4.030189364,0.663237589,2.792373823,first_gps,0.062068549,0.034649841
14.400000000,gps,True,False,True,True,188,0.816610298,2.952322168,0.688592535,2.967224865,1.277100189,4.037095863,0.688592535,2.967224865,first_gps,0.062068549,0.034649841
14.451000000,gps,True,False,True,True,188,0.739222145,2.902925741,0.609527907,3.134964820,1.216164441,4.047445204,0.609527907,3.134964820,first_gps,0.062068549,0.034649841
14.504000000,gps,True,False,True,True,188,0.630602933,2.853143880,0.560183548,2.930285743,1.155216997,4.057728612,0.560183548,2.930285743,first_gps,0.062068549,0.034649841
14.550000000,gps,True,False,True,True,188,0.553769732,2.813338853,0.535753132,3.049206917,1.114561742,4.064619000,0.535753132,3.049206917,first_gps,0.062068549,0.034649841
14.601000000,gps,True,False,True,True,188,0.639379504,2.901745627,0.328360809,2.879929390,1.053357973,4.072882897,0.328360809,2.879929390,first_gps,0.062068549,0.034649841
14.650000000,gps,True,False,True,True,188,0.484465605,2.842246349,0.448368583,2.842993370,1.012215808,4.075024277,0.448368583,2.842993370,first_gps,0.062068549,0.034649841
14.700000000,gps,True,False,True,True,188,0.403407287,2.840989500,0.398968999,2.994737071,0.950432477,4.073167049,0.398968999,2.994737071,first_gps,0.062068549,0.034649841
14.750000000,gps,True,False,True,True,188,0.434139697,2.921745594,0.295934414,2.974441690,0.909484105,4.068584050,0.295934414,2.974441690,first_gps,0.062068549,0.034649841
14.802000000,gps,True,False,True,True,188,0.321852613,2.891839986,0.204115564,3.026798793,0.848903032,4.056604491,0.204115564,3.026798793,first_gps,0.062068549,0.034649841
14.851000000,gps,True,False,True,True,188,0.208836632,2.860467845,0.219064973,2.767703188,0.809265427,4.045273319,0.219064973,2.767703188,first_gps,0.062068549,0.034649841
14.900000000,gps,True,False,True,True,188,0.131088500,2.849084940,0.148108998,2.972739367,0.770479566,4.031356684,0.148108998,2.972739367,first_gps,0.062068549,0.034649841
14.950000000,gps,True,False,True,True,188,0.195206649,2.889804572,0.224383440,2.750564939,0.714221682,4.005843936,0.224383440,2.750564939,first_gps,0.062068549,0.034649841
15.000000000,gps,True,False,True,True,188,0.182262225,2.850537470,0.038778373,2.817652975,0.678236280,3.985743239,0.038778373,2.817652975,first_gps,0.062068549,0.034649841
15.050000000,gps,True,False,True,True,188,0.114530011,2.817509103,0.202760456,3.011110184,0.626965339,3.951258394,0.202760456,3.011110184,first_gps,0.062068549,0.034649841
15.100000000,gps,True,False,True,True,188,-0.097058774,2.744906790,-0.024293190,2.893848657,0.579308138,3.911921801,-0.024293190,2.893848657,first_gps,0.062068549,0.034649841
15.150000000,gps,True,False,True,True,188,-0.136127826,2.724636594,0.059190138,2.520707416,0.535750149,3.868128015,0.059190138,2.520707416,first_gps,0.062068549,0.034649841
15.205000000,gps,True,False,True,True,188,-0.142716840,2.708908156,-0.067474017,2.818723539,0.509140866,3.836662953,-0.067474017,2.818723539,first_gps,0.062068549,0.034649841
15.250000000,gps,True,False,True,True,188,0.044147253,2.699592566,-0.003000960,2.554985384,0.484657125,3.803529939,-0.003000960,2.554985384,first_gps,0.062068549,0.034649841
15.307000000,gps,True,False,True,True,188,0.044728287,2.587022833,-0.055507257,2.616581143,0.452035626,3.751030694,-0.055507257,2.616581143,first_gps,0.062068549,0.034649841
15.356000000,gps,True,False,True,True,188,0.004192758,2.632203842,-0.151760013,2.573147320,0.433214459,3.714388689,-0.151760013,2.573147320,first_gps,0.062068549,0.034649841
15.403000000,gps,True,False,True,True,188,0.063969614,2.502874684,-0.152085584,2.568716860,0.407708486,3.658098033,-0.152085584,2.568716860,first_gps,0.062068549,0.034649841
15.453000000,gps,True,False,True,True,188,0.022797548,2.525007570,0.019423128,2.464440753,0.390720923,3.620520271,0.019423128,2.464440753,first_gps,0.062068549,0.034649841
15.500000000,gps,True,False,True,True,188,-0.121088240,2.489508662,0.078433750,2.464485282,0.373734305,3.583001694,0.078433750,2.464485282,first_gps,0.062068549,0.034649841
15.568000000,gps,True,False,True,True,188,-0.196450102,2.416020859,0.190869675,2.452342706,0.343668395,3.506325412,0.190869675,2.452342706,first_gps,0.062068549,0.034649841
15.611000000,gps,True,False,True,True,188,-0.164489182,2.390114541,0.005137139,2.350499641,0.331790940,3.466852058,0.005137139,2.350499641,first_gps,0.062068549,0.034649841
15.650000000,gps,True,False,True,True,188,-0.070565346,2.358599755,-0.055502218,2.278325421,0.319945942,3.427383521,-0.055502218,2.278325421,first_gps,0.062068549,0.034649841
15.700000000,gps,True,False,True,True,188,-0.013297425,2.337756316,0.102001198,2.188787705,0.308113266,3.387918158,0.102001198,2.188787705,first_gps,0.062068549,0.034649841
15.751000000,gps,True,False,True,True,188,0.039909831,2.248855330,-0.077089539,2.193872616,0.290316333,3.328730133,-0.077089539,2.193872616,first_gps,0.062068549,0.034649841
15.800000000,gps,True,False,True,True,188,-0.042115367,2.239785815,-0.100125347,2.265966302,0.278451071,3.289277940,-0.100125347,2.265966302,first_gps,0.062068549,0.034649841
15.850000000,gps,True,False,True,True,188,0.027602520,2.183615177,0.049588183,2.248627951,0.260624500,3.230065906,0.049588183,2.248627951,first_gps,0.062068549,0.034649841
15.900000000,gps,True,False,True,True,188,0.014832080,2.165716237,0.073784253,1.793772763,0.248821599,3.190624101,0.073784253,1.793772763,first_gps,0.062068549,0.034649841
15.950000000,gps,True,False,True,True,188,-0.123380684,2.098735436,0.067973799,2.035208829,0.231103540,3.131380359,0.067973799,2.035208829,first_gps,0.062068549,0.034649841
16.000000000,gps,True,False,True,True,188,-0.020059757,2.067783152,0.061534085,2.030869938,0.219268277,3.091917189,0.061534085,2.030869938,first_gps,0.062068549,0.034649841
16.053000000,gps,True,False,True,True,188,0.118475700,1.939625105,0.122731322,1.866087697,0.201444034,3.032731622,0.122731322,1.866087697,first_gps,0.062068549,0.034649841
16.100000000,gps,True,False,True,True,188,0.023814476,1.973404849,0.078229645,1.881983480,0.183636090,2.973555863,0.078229645,1.881983480,first_gps,0.062068549,0.034649841
16.150000000,gps,True,False,True,True,188,-0.048806196,1.923305316,-0.006764098,1.739977820,0.171754004,2.934107767,-0.006764098,1.739977820,first_gps,0.062068549,0.034649841
16.201000000,gps,True,False,True,True,188,0.000735255,1.877197216,0.106897500,1.645747195,0.153873087,2.874912073,0.106897500,1.645747195,first_gps,0.062068549,0.034649841
16.250000000,gps,True,False,True,True,188,0.068836458,1.828016990,0.062845221,1.656627284,0.141916798,2.835471002,0.062845221,1.656627284,first_gps,0.062068549,0.034649841
16.301000000,gps,True,False,True,True,188,-0.022788717,1.805503568,-0.090794534,1.725193553,0.129963837,2.796015727,-0.090794534,1.725193553,first_gps,0.062068549,0.034649841
16.351000000,gps,True,False,True,True,188,0.026511011,1.761452446,-0.020265182,1.605789239,0.112011995,2.736883828,-0.020265182,1.605789239,first_gps,0.062068549,0.034649841
16.400000000,gps,True,False,True,True,188,-0.012353367,1.721535589,0.036492447,1.690844002,0.100048637,2.697433592,0.036492447,1.690844002,first_gps,0.062068549,0.034649841
16.450000000,gps,True,False,True,True,188,0.014606321,1.673577185,0.112745639,1.645335350,0.082045633,2.638319208,0.112745639,1.645335350,first_gps,0.062068549,0.034649841
16.500000000,gps,True,False,True,True,188,0.058446384,1.646429881,-0.062963686,1.645753936,0.070060876,2.598901729,-0.062963686,1.645753936,first_gps,0.062068549,0.034649841
16.550000000,gps,True,False,True,True,188,-0.019485560,1.586871540,-0.044719591,1.439457522,0.052076281,2.539776130,-0.044719591,1.439457522,first_gps,0.062068549,0.034649841
16.600000000,gps,True,False,True,True,188,-0.027568469,1.556880122,0.130250002,1.624591349,0.040079592,2.500348940,0.130250002,1.624591349,first_gps,0.062068549,0.034649841
16.650000000,gps,True,False,True,True,188,0.046759205,1.503067732,-0.020127077,1.368483455,0.022060710,2.441210190,-0.020127077,1.368483455,first_gps,0.062068549,0.034649841
16.702000000,gps,True,False,True,True,188,0.091338978,1.465181331,0.159273582,1.236813980,0.010002766,2.401827516,0.159273582,1.236813980,first_gps,0.062068549,0.034649841
16.750000000,gps,True,False,True,True,188,0.034075494,1.414063192,-0.139689616,1.263760127,-0.008113047,2.342727706,-0.139689616,1.263760127,first_gps,0.062068549,0.034649841
16.800000000,gps,True,False,True,True,188,0.107229938,1.362301827,-0.131560141,1.047215219,-0.020231648,2.303348715,-0.131560141,1.047215219,first_gps,0.062068549,0.034649841
16.851000000,gps,True,False,True,True,188,0.021327989,1.332444555,0.169647210,1.319983769,-0.038340774,2.244231759,0.169647210,1.319983769,first_gps,0.062068549,0.034649841
16.901000000,gps,True,False,True,True,188,0.141732331,1.257855484,0.064339899,1.116099554,-0.056381349,2.185108535,0.064339899,1.116099554,first_gps,0.062068549,0.034649841
16.950000000,gps,True,False,True,True,188,0.131897853,1.225481319,-0.025043295,0.964016075,-0.068449487,2.145688194,-0.025043295,0.964016075,first_gps,0.062068549,0.034649841
17.003000000,gps,True,False,True,True,188,0.164821149,1.162872842,0.067240194,1.088577125,-0.086602603,2.086627598,0.067240194,1.088577125,first_gps,0.062068549,0.034649841
17.055000000,gps,True,False,True,True,188,0.077094474,1.138522894,0.070990322,0.975446073,-0.110914497,2.007863564,0.070990322,0.975446073,first_gps,0.062068549,0.034649841
17.108000000,gps,True,False,True,True,188,0.079980535,1.113544291,0.070990322,0.975446073,-0.117005490,1.988197606,0.070990322,0.975446073,first_gps,0.062068549,0.034649841
17.151000000,gps,True,False,True,True,188,0.035784334,1.104988250,0.098652702,1.019608257,-0.129204763,1.948821463,0.098652702,1.019608257,first_gps,0.062068549,0.034649841
17.203000000,gps,True,False,True,True,188,0.136390784,1.021405740,0.060535237,0.771258376,-0.147519078,1.889770453,0.060535237,0.771258376,first_gps,0.062068549,0.034649841
17.250000000,gps,True,False,True,True,188,0.119948116,0.995784271,0.117630010,0.790362923,-0.159706225,1.850439729,0.117630010,0.790362923,first_gps,0.062068549,0.034649841
17.300000000,gps,True,False,True,True,188,0.183369455,0.899639560,0.160948820,0.921264328,-0.178043593,1.791409402,0.160948820,0.921264328,first_gps,0.062068549,0.034649841
17.350000000,gps,True,False,True,True,188,0.148546575,0.906808547,-0.013641868,0.734299657,-0.190302456,1.752082848,-0.013641868,0.734299657,first_gps,0.062068549,0.034649841
17.400000000,gps,True,False,True,True,188,0.113120097,0.867958448,-0.003019857,0.707375317,-0.208715933,1.693078531,-0.003019857,0.707375317,first_gps,0.062068549,0.034649841
17.450000000,gps,True,False,True,True,188,0.216361087,0.779701384,0.262036580,0.736070486,-0.220976403,1.653684330,0.262036580,0.736070486,first_gps,0.062068549,0.034649841
17.500000000,gps,True,False,True,True,188,0.129807400,0.799536969,0.130599639,0.653100738,-0.233207968,1.614340464,0.130599639,0.653100738,first_gps,0.062068549,0.034649841
17.550000000,gps,True,False,True,True,188,0.208541838,0.712577861,0.191013591,0.601857281,-0.251659857,1.555372245,0.191013591,0.601857281,first_gps,0.062068549,0.034649841
17.601000000,gps,True,False,True,True,188,0.135623754,0.704234491,0.190587179,0.474620641,-0.270086028,1.496375944,0.190587179,0.474620641,first_gps,0.062068549,0.034649841
17.650000000,gps,True,False,True,True,188,0.129289770,0.661327576,0.170253278,0.569826602,-0.282342755,1.457012934,0.170253278,0.569826602,first_gps,0.062068549,0.034649841
17.700000000,gps,True,False,True,True,188,0.143054833,0.634710117,0.164391608,0.412607517,-0.294582817,1.417684072,0.164391608,0.412607517,first_gps,0.062068549,0.034649841
17.750000000,gps,True,False,True,True,188,0.170439811,0.557421849,0.153219882,0.520151420,-0.312933222,1.358649361,0.153219882,0.520151420,first_gps,0.062068549,0.034649841
17.800000000,gps,True,False,True,True,188,0.216902878,0.500475837,-0.031743454,0.354823766,-0.331260288,1.299617865,-0.031743454,0.354823766,first_gps,0.062068549,0.034649841
17.850000000,gps,True,False,True,True,188,0.309500161,0.425414478,0.130505419,0.257446165,-0.343475160,1.260271294,0.130505419,0.257446165,first_gps,0.062068549,0.034649841
17.900000000,gps,True,False,True,True,188,0.169578253,0.459651909,0.127199587,0.200826422,-0.355713838,1.220923241,0.127199587,0.200826422,first_gps,0.062068549,0.034649841
17.950000000,gps,True,False,True,True,188,1.388878251,0.015047851,0.110869478,0.242003240,-0.367897198,1.181570630,0.110869478,0.242003240,first_gps,0.062068549,0.034649841
18.000000000,gps,True,False,True,True,188,0.620242227,-0.028993873,0.053931453,0.084325821,-0.367899854,1.181562079,0.053931453,0.084325821,first_gps,0.062068549,0.034649841
18.050000000,gps,True,False,True,True,188,0.616513212,-0.029607283,0.072568201,0.212493304,-0.367904800,1.181546279,0.072568201,0.212493304,first_gps,0.062068549,0.034649841
18.101000000,gps,True,False,True,True,188,0.626216882,-0.029196978,0.077838740,0.211918221,-0.367897846,1.181568556,0.077838740,0.211918221,first_gps,0.062068549,0.034649841
18.150000000,gps,True,False,True,True,188,0.622061236,-0.029861506,0.338164467,0.295270040,-0.367891250,1.181589622,0.338164467,0.295270040,first_gps,0.062068549,0.034649841
18.202000000,gps,True,False,True,True,188,0.620966187,-0.029263027,0.027169081,0.300467013,-0.367905065,1.181545420,0.027169081,0.300467013,first_gps,0.062068549,0.034649841
18.250000000,gps,True,False,True,True,188,0.617634956,-0.028975569,0.180396998,0.346975659,-0.367897069,1.181570902,0.180396998,0.346975659,first_gps,0.062068549,0.034649841
18.302000000,gps,True,False,True,True,188,0.613851295,-0.029150843,0.121268288,0.346700232,-0.367901371,1.181557245,0.121268288,0.346700232,first_gps,0.062068549,0.034649841
18.350000000,gps,True,False,True,True,188,0.631310821,-0.030244656,0.163483319,0.276305048,-0.367907148,1.181539003,0.163483319,0.276305048,first_gps,0.062068549,0.034649841
18.402000000,gps,True,False,True,True,188,0.631023909,-0.032030751,0.202532469,0.273633998,-0.367900202,1.181560909,0.202532469,0.273633998,first_gps,0.062068549,0.034649841
18.453000000,gps,True,False,True,True,188,0.621130508,-0.027721360,0.248302942,0.371689504,-0.367902932,1.181552272,0.248302942,0.371689504,first_gps,0.062068549,0.034649841
18.500000000,gps,True,False,True,True,188,0.628859093,-0.029498918,0.194593814,0.285964966,-0.367901049,1.181558240,0.194593814,0.285964966,first_gps,0.062068549,0.034649841
18.550000000,ann,False,True,True,True,188,0.614264813,-0.031491283,0.614264813,-0.031491283,-0.367898560,1.181566203,0.115899753,0.185693440,first_gps,0.062068549,0.034649841
18.603000000,ann,False,True,True,True,188,0.618545533,-0.029732511,0.618545533,-0.029732511,-0.367902703,1.181552919,0.158165732,0.188097613,first_gps,0.062068549,0.034649841
18.650000000,ann,False,True,True,True,188,0.639323717,-0.028281069,0.639323717,-0.028281069,-0.367903105,1.181551725,0.309412113,0.131894928,first_gps,0.062068549,0.034649841
18.700000000,ann,False,True,True,True,188,0.630999269,-0.029520541,0.630999269,-0.029520541,-0.367896224,1.181573681,0.140908679,0.188733532,first_gps,0.062068549,0.034649841
18.750000000,ann,False,True,True,True,188,0.631136584,-0.029843775,0.631136584,-0.029843775,-0.367894090,1.181580522,-0.036354864,0.418112484,first_gps,0.062068549,0.034649841
18.800000000,ann,False,True,True,True,188,0.640709417,-0.029274779,0.640709417,-0.029274779,-0.367898487,1.181566461,0.083382433,0.072106084,first_gps,0.062068549,0.034649841
18.850000000,ann,False,True,True,True,188,-0.590665935,0.177549237,-0.590665935,0.177549237,-0.373426068,1.161705298,0.144913886,0.387268452,first_gps,0.062068549,0.034649841
18.900000000,ann,False,True,True,True,188,0.154788331,0.385587463,0.154788331,0.385587463,-0.382533646,1.121536577,0.214950723,0.051225789,first_gps,0.062068549,0.034649841
18.950000000,ann,False,True,True,True,188,0.166481539,0.321783013,0.166481539,0.321783013,-0.391244317,1.060360911,0.246270800,0.266197840,first_gps,0.062068549,0.034649841
19.002000000,ann,False,True,True,True,188,0.183241325,0.320194096,0.183241325,0.320194096,-0.393938474,0.998633865,0.148257476,0.129475027,first_gps,0.062068549,0.034649841
19.051000000,ann,False,True,True,True,188,0.213049590,0.199335282,0.213049590,0.199335282,-0.390425971,0.936920835,0.209396109,-0.014832105,first_gps,0.062068549,0.034649841
19.107000000,ann,False,True,True,True,188,0.238214215,0.178690998,0.238214215,0.178690998,-0.384630765,0.896116637,0.444122237,0.115274543,first_gps,0.062068549,0.034649841
19.153000000,ann,False,True,True,True,188,0.252098071,0.188523212,0.252098071,0.188523212,-0.376170673,0.855809260,0.072720412,0.117872703,first_gps,0.062068549,0.034649841
19.204000000,ann,False,True,True,True,188,0.297424937,0.063283037,0.297424937,0.063283037,-0.365153291,0.816124280,0.168673679,0.103953832,first_gps,0.062068549,0.034649841
19.258000000,ann,False,True,True,True,188,0.336938747,-0.006892908,0.336938747,-0.006892908,-0.343871119,0.758109944,0.328669402,0.219705594,first_gps,0.062068549,0.034649841
19.309000000,ann,False,True,True,True,188,0.365358462,0.011121174,0.365358462,0.011121174,-0.317024669,0.702458350,0.141129485,0.117785904,first_gps,0.062068549,0.034649841
19.350000000,ann,False,True,True,True,188,0.386702180,-0.009958222,0.386702180,-0.009958222,-0.296214181,0.666899696,0.447802545,-0.052936040,first_gps,0.062068549,0.034649841
19.402000000,ann,False,True,True,True,188,0.468301478,-0.144132318,0.468301478,-0.144132318,-0.260635185,0.616369738,0.387878469,0.104783818,first_gps,0.062068549,0.034649841
19.461000000,ann,False,True,True,True,188,0.480153267,-0.164625295,0.480153267,-0.164625295,-0.234246661,0.584725524,0.379901341,-0.098220416,first_gps,0.062068549,0.034649841
19.500000000,ann,False,True,True,True,188,0.511059347,-0.220008324,0.511059347,-0.220008324,-0.205852845,0.554898117,0.508413291,-0.098601463,first_gps,0.062068549,0.034649841
19.558000000,ann,False,True,True,True,188,0.569133460,-0.227184193,0.569133460,-0.227184193,-0.159758416,0.513737989,0.653155713,-0.175116743,first_gps,0.062068549,0.034649841
