stamp,sample_index,input_0,input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,target_x_m,target_y_m,target_x_norm,target_y_norm,odom_x_m,odom_y_m,target_norm_m,odom_error_m,training_target_x_m,training_target_y_m,training_target_x_norm,training_target_y_norm,prediction_x_m,prediction_y_m,prediction_error_m,target_mode
179.600000000,56,-0.035675253,0.242097238,0.244711660,0.003038858,0.016472279,0.016750242,0.006077716,0.032944557,0.033500485,0.933458270,0.029823175,-0.090469356,0.160973528,0.019192745,0.338394466,1.568323622,3.549617957,0.156832362,0.354961796,1.609735281,3.383944664,3.880647707,0.170770505,1.568323622,3.549617957,0.156832362,0.354961796,2.090480988,2.785327669,0.925628413,absolute
179.800000000,57,-0.002423575,0.051325383,0.051382572,0.002713125,0.016318388,0.016542395,0.005426250,0.032636775,0.033084789,0.908854315,0.029050219,-0.080677229,0.155886267,0.023754122,0.339791892,1.658689162,3.654685385,0.165868916,0.365468539,1.558862668,3.397918924,4.013474181,0.275489282,1.658689162,3.654685385,0.165868916,0.365468539,2.025771593,2.778172678,0.950275769,absolute
180.100000000,58,-0.032420062,-0.083286810,0.089374231,0.002303518,0.016172563,0.016335788,0.004607037,0.032345126,0.032671577,0.889548147,0.028443698,-0.068363552,0.149117164,0.024722073,0.341649413,1.663362396,3.344331456,0.166336240,0.334433146,1.491171640,3.416494125,3.735147567,0.186700582,1.663362396,3.344331456,0.166336240,0.334433146,1.970683464,2.782260482,0.640601295,absolute
180.300000000,59,-0.025774936,-0.045373747,0.052183563,0.002080208,0.016185008,0.016318142,0.004160417,0.032370016,0.032636283,0.898153667,0.028714048,-0.062781372,0.145500008,0.020802273,0.342643547,1.462336960,3.505227918,0.146233696,0.350522792,1.455000079,3.426435470,3.798032667,0.079133304,1.462336960,3.505227918,0.146233696,0.350522792,1.930008529,2.790313474,0.854294656,absolute
180.600000000,60,-0.026891459,-0.016396635,0.031496034,0.001827489,0.016315383,0.016417413,0.003654979,0.032630766,0.032834825,0.916323861,0.029284882,-0.055104046,0.140129700,0.014828708,0.344118764,1.348935578,3.550066191,0.134893558,0.355006619,1.401296997,3.441187639,3.797709462,0.120814971,1.348935578,3.550066191,0.134893558,0.355006619,1.874321069,2.799165842,0.916450352,absolute
180.800000000,61,0.028726576,0.173306183,0.175670855,0.006108110,0.016846121,0.017919286,0.012216221,0.033692242,0.035838572,0.951217812,0.030381108,-0.196697536,0.133180442,0.030382876,0.345633993,1.365925220,3.528093264,0.136592522,0.352809326,1.331804417,3.456339934,3.783278180,0.079452940,1.365925220,3.528093264,0.136592522,0.352809326,1.977107140,3.224535156,0.682415462,absolute
181.100000000,62,0.059932386,-0.129131201,0.142361364,0.006887395,0.018976512,0.020187724,0.013774790,0.037953023,0.040375448,-0.947104501,0.033575406,-0.223035355,0.113991507,-0.037408119,0.344560644,1.221126470,3.570166248,0.122112647,0.357016625,1.139915071,3.445606440,3.773226324,0.148695787,1.221126470,3.570166248,0.122112647,0.357016625,1.480079173,3.348756552,0.340703325,absolute
181.300000000,63,0.046273274,-0.293361654,0.296988679,0.007217240,0.019422089,0.020719703,0.014434480,0.038844177,0.041439405,-0.928970241,0.034145111,-0.231004408,0.101918631,-0.052420831,0.341321568,1.174022044,3.562115134,0.117402204,0.356211513,1.019186308,3.413215679,3.750598884,0.214814229,1.174022044,3.562115134,0.117402204,0.356211513,1.368621673,3.365687335,0.276501167,absolute
181.600000000,64,-0.003018842,0.223959343,0.223979688,0.007521978,0.020946528,0.022256172,0.015043957,0.041893057,0.044512345,-0.860295179,0.036302602,-0.223047007,0.080478818,-0.104705426,0.332480884,0.818804228,3.425403268,0.081880423,0.342540327,0.804788177,3.324808835,3.521906858,0.101566183,0.818804228,3.425403268,0.081880423,0.342540327,1.141019112,3.334581777,0.334770032,absolute
181.800000000,65,0.012238879,0.096499843,0.097272863,0.007594461,0.021365890,0.022675474,0.015188921,0.042731781,0.045350947,-0.843412235,0.036832995,-0.220134500,0.068557564,-0.117964839,0.326377937,0.661946241,3.434553436,0.066194624,0.343455344,0.685575641,3.263779373,3.497760731,0.172401071,0.661946241,3.434553436,0.066194624,0.343455344,1.012240021,3.308362511,0.372330340,absolute
182.100000000,66,0.008930594,-0.347449937,0.347564691,0.007714851,0.020878389,0.022258169,0.015429702,0.041756778,0.044516337,-0.861613783,0.036261177,-0.229781602,0.047619038,-0.106707474,0.314323517,0.590665443,3.268868301,0.059066544,0.326886830,0.476190380,3.143235167,3.321804575,0.169965362,0.590665443,3.268868301,0.059066544,0.326886830,0.872887744,3.266856766,0.282229470,absolute
182.300000000,67,0.008663382,-0.338064273,0.338175261,0.007732946,0.021364628,0.022721043,0.015465892,0.042729256,0.045442085,-0.840805437,0.036914890,-0.223393498,0.034676270,-0.122076531,0.306271317,0.420458514,3.070307145,0.042045851,0.307030715,0.346762701,3.062713168,3.098962944,0.074086040,0.420458514,3.070307145,0.042045851,0.307030715,0.739555245,3.217556889,0.351433081,absolute
