stamp,ekf_x,ekf_y,pseudo_x,pseudo_y,gps_x,gps_y,odom_x,odom_y,ann_x,ann_y,kf_imu_x,kf_imu_y,complementary_x,complementary_y,ekf_error_m,pseudo_error_m,odom_error_m,ann_error_m,kf_imu_error_m,complementary_error_m
14.120000000,0.989846582,2.994158839,1.048154645,2.982891582,0.989681288,2.997684412,1.520927251,3.996154329,1.049188463,3.005851359,0.982847112,2.996470465,0.918872705,3.043423745,0.003529445,0.060315514,1.131001525,0.060064989,0.006941154,0.084296750
14.240000000,0.832510308,3.069989213,0.915620308,3.072684134,0.742423126,2.924146440,1.419322334,4.013055539,0.741783626,2.951565699,0.842659908,3.072056838,0.986346847,2.995314652,0.171422912,0.228168162,1.282152707,0.027426716,0.178675399,0.254093873
14.340000000,0.674498814,2.979475699,0.688901625,2.922657050,0.663237589,2.792373823,1.317759325,4.030189364,0.752020788,2.941569466,0.699874990,2.984997615,0.837585108,3.071023025,0.187440462,0.132786904,1.400209276,0.173613929,0.196077088,0.328698091
14.440000000,0.627874331,2.915055385,0.688592535,2.967224865,0.609527907,3.134964820,1.216164441,4.047445204,0.816610298,2.952322168,0.647284830,2.922164843,0.687186902,2.982236657,0.220673403,0.185439769,1.095731873,0.276118552,0.216123611,0.171338295
14.520000000,0.544810153,2.961935977,0.560183548,2.930285743,0.518278821,3.115228721,1.134896647,4.061174548,0.630602933,2.853143880,0.549283808,2.964954662,0.637579581,2.918610114,0.155571774,0.189630988,1.129172728,0.285140615,0.153439246,0.229981626
14.640000000,0.329105084,2.905063902,0.328360809,2.879929390,0.448368583,2.842993370,1.012215808,4.075024277,0.639379504,2.901745627,0.367728993,2.918847220,0.547046980,2.963445320,0.134448998,0.125563272,1.354925772,0.199842437,0.110709304,0.155711587
14.720000000,0.360748630,2.939033760,0.398968999,2.994737071,0.366575195,2.950959035,0.929956043,4.071229565,0.403407287,2.840989500,0.370360379,2.944531059,0.348417038,2.911955561,0.013272567,0.054459847,1.253955358,0.115973711,0.007459658,0.043023129
14.820000000,0.188349539,2.992555385,0.204115564,3.026798793,0.136801357,2.776203982,0.828955493,4.051265082,0.321852613,2.891839986,0.196677264,2.996838927,0.365554505,2.941782410,0.222407609,0.259478250,1.450812930,0.218210112,0.228615185,0.282390188
14.920000000,0.132150681,2.919495696,0.148108998,2.972739367,0.224383440,2.750564939,0.714221682,4.005843936,0.131088500,2.849084940,0.140466985,2.923030432,0.192513401,2.994697156,0.192469433,0.234902676,1.347466833,0.135683958,0.191797596,0.246203653
15.040000000,0.028156020,2.766227108,0.038778373,2.817652975,0.202760456,3.011110184,0.626965339,3.951258394,0.182262225,2.850537470,0.054065709,2.785665033,0.136308833,2.921263064,0.300756430,0.253605630,1.031420593,0.161875799,0.270065999,0.111751167
15.120000000,-0.010600014,2.877676640,-0.024293190,2.893848657,0.004654946,2.958349003,0.549791795,3.883181555,-0.097058774,2.744906790,0.014658487,2.895792300,0.041110865,2.775946071,0.082102034,0.070698581,1.073540606,0.236438701,0.063351496,0.186010387
15.240000000,-0.077223794,2.700012636,-0.067474017,2.818723539,-0.025213625,2.624383143,0.496612191,3.820275610,-0.142716840,2.708908156,0.014658487,2.895792300,0.002029236,2.886734470,0.091787133,0.198882202,1.304783881,0.144746271,0.274322284,0.263761999
15.340000000,-0.080239729,2.522218176,-0.055507257,2.616581143,-0.040328093,2.354041303,0.433214459,3.714388689,0.044728287,2.587022833,-0.004122434,2.555192493,-0.061352138,2.711582608,0.172847908,0.262978278,1.440412288,0.248022139,0.204383588,0.358158897
15.440000000,-0.175170883,2.516247159,-0.152085584,2.568716860,-0.169107388,2.492246051,0.390720923,3.620520271,0.063969614,2.502874684,-0.128508392,2.548323341,-0.042181081,2.538705334,0.024755184,0.078342366,1.259527868,0.233319216,0.069231069,0.135161948
15.540000000,0.029032283,2.394850366,0.078433750,2.464485282,-0.082806575,2.398008971,0.350233183,3.525832986,-0.121088240,2.489508662,0.069666379,2.451536307,-0.151839637,2.532285250,0.111883453,0.174406257,1.208101999,0.099185076,0.161595722,0.150982393
15.620000000,0.041658043,2.335390151,0.005137139,2.350499641,0.194461516,2.143072008,0.325872830,3.447115502,-0.164489182,2.390114541,0.058219815,2.370052117,0.049349331,2.423193336,0.245632183,0.280837930,1.310648072,0.435747194,0.264729619,0.315476632
15.740000000,0.058703617,2.144771567,0.102001198,2.188787705,0.080792184,1.934655179,0.290316333,3.328730133,-0.013297425,2.337756316,0.097039075,2.191299963,0.049938929,2.352721134,0.211274233,0.255016006,1.409732368,0.413936446,0.257158525,0.419202894
15.840000000,-0.093031172,2.165330175,-0.100125347,2.265966302,0.049588183,2.248627951,0.260624500,3.230065906,-0.042115367,2.239785815,-0.065201862,2.227224848,0.077871346,2.168035765,0.165162949,0.150714165,1.003870901,0.092128847,0.116768348,0.085410993
15.920000000,0.060282084,1.867374109,0.073784253,1.793772763,0.113029127,2.090260950,0.236990588,3.151121282,0.014832080,2.165716237,0.083258827,1.883640874,-0.079116517,2.196277512,0.229043215,0.299074247,1.068078222,0.123839252,0.208753746,0.219452637
16.020000000,0.068268870,1.965071130,0.061534085,2.030869938,0.122731322,1.866087697,0.201444034,3.032731622,-0.020059757,2.067783152,0.085393249,1.989448063,0.071770456,1.875507492,0.112977337,0.175779090,1.169296257,0.247124156,0.128887204,0.051824149
16.140000000,0.099073926,1.806283154,0.078229645,1.881983480,-0.006764098,1.739977820,0.171754004,2.934107767,0.023814476,1.973404849,0.107584131,1.845933156,0.076831060,1.977259596,0.124892292,0.165497866,1.207400117,0.235421382,0.155891150,0.251576612
16.240000000,0.091862348,1.604083406,0.106897500,1.645747195,-0.043014898,1.835392563,0.147910655,2.855178393,0.000735255,1.877197216,0.094440758,1.635890482,0.103329029,1.826108155,0.267760710,0.241741789,1.037504557,0.060512023,0.242270794,0.146638143
16.340000000,-0.038805387,1.626686881,-0.090794534,1.725193553,0.070708432,1.909650209,0.117993205,2.756617486,-0.022788717,1.805503568,-0.039672954,1.663428329,0.093151553,1.619986944,0.303416416,0.245168240,0.848286165,0.139957993,0.269831919,0.290531411
16.440000000,0.029234352,1.593719118,0.036492447,1.690844002,0.112745639,1.645335350,0.082045633,2.638319208,-0.012353367,1.721535589,0.023412201,1.631620953,-0.039239171,1.645057605,0.098175203,0.088800825,0.993458319,0.146479479,0.090380019,0.151985064
16.520000000,-0.011404620,1.590976632,-0.062963686,1.645753936,-0.008944504,1.539047303,0.052076281,2.539776130,0.058446384,1.646429881,-0.015859584,1.609092803,0.026323276,1.612670035,0.051987569,0.119600910,1.002587513,0.126777560,0.070386010,0.081634080
16.620000000,0.091935886,1.523719668,0.130250002,1.624591349,0.077287658,1.497138169,0.028078524,2.460920020,-0.027568469,1.556880122,0.084630615,1.543885157,-0.013632102,1.600034717,0.030350399,0.138019285,0.965037303,0.120681019,0.047320185,0.137310242
16.720000000,0.127601061,1.233689253,0.159273582,1.236813980,0.019521710,1.329553804,-0.002068612,2.362429073,0.091338978,1.465181331,0.119309627,1.243783053,0.088283250,1.533802413,0.144468537,0.167723763,1.033100896,0.153468388,0.131583624,0.215512513
16.840000000,-0.112701093,1.032571115,-0.131560141,1.047215219,0.169647210,1.319983769,-0.038340774,2.244231759,0.107229938,1.362301827,-0.122603554,1.060230023,0.123455344,1.238736153,0.402897751,0.406360123,0.947361256,0.075410436,0.391001940,0.093460492
16.940000000,0.087589305,1.091420866,0.064339899,1.116099554,0.186745289,0.997321469,-0.062392399,2.165429290,0.141732331,1.257855484,0.073674573,1.140099632,-0.117652323,1.046400569,0.136698961,0.170561757,1.194380789,0.264393909,0.182127951,0.308328825
17.040000000,0.062266363,0.990751124,0.067240194,1.088577125,0.070990322,0.975446073,-0.110914497,2.007863564,0.164821149,1.162872842,0.047077315,1.052450211,0.080631939,1.115760249,0.017616812,0.113193190,1.048320199,0.209602047,0.080631688,0.140645045
17.140000000,0.090509121,0.879578651,0.070990322,0.975446073,0.098652702,1.019608257,-0.129204763,1.948821463,0.079980535,1.113544291,0.066082112,0.942093451,0.054671839,1.021600667,0.140266205,0.052110514,0.956742498,0.095773839,0.084079655,0.044025969
17.240000000,0.079385615,0.769003513,0.060535237,0.771258376,0.117630010,0.790362923,-0.159706225,1.850439729,0.136390784,1.021405740,0.067589093,0.794354289,0.078295616,0.910836051,0.043804773,0.060206285,1.095754635,0.231803256,0.050199844,0.126731879
17.320000000,0.159093517,0.829011010,0.160948820,0.921264328,-0.013641868,0.734299657,-0.190302456,1.752082848,0.183369455,0.899639560,0.146970494,0.841775653,0.073487354,0.781678901,0.196996837,0.255807929,1.033001253,0.257197871,0.193254807,0.099178093
17.440000000,0.015635583,0.647089992,-0.003019857,0.707375317,0.262036580,0.736070486,-0.220976403,1.653684330,0.113120097,0.867958448,0.002377791,0.678564044,0.153032005,0.835393331,0.261975151,0.266605190,1.036974786,0.198923486,0.265950517,0.147468725
17.520000000,0.165897408,0.619909827,0.130599639,0.653100738,0.227704985,0.730498761,-0.245493839,1.575010276,0.129807400,0.799536969,0.153032771,0.631656388,0.009006687,0.662827018,0.126688946,0.124176898,0.968047946,0.119792368,0.123877982,0.228928833
17.640000000,0.209504294,0.439925366,0.190587179,0.474620641,0.170253278,0.569826602,-0.282342755,1.457012934,0.135623754,0.704234491,0.190315816,0.486193912,0.159465089,0.625783107,0.135701781,0.097353185,0.995963230,0.138797278,0.086005420,0.056986976
17.720000000,0.181154209,0.398363220,0.164391608,0.412607517,0.077195780,0.590888979,-0.306818748,1.378361495,0.143054833,0.634710117,0.171618636,0.404386531,0.199910055,0.463059639,0.218800190,0.198462572,0.876116500,0.079105669,0.209042673,0.177198006
17.820000000,0.032139895,0.339583815,-0.031743454,0.354823766,0.009161613,0.231528971,-0.337365809,1.279965197,0.216902878,0.500475837,0.023184802,0.367008089,0.176386422,0.401374875,0.110471040,0.129903160,1.104219079,0.339836504,0.136202941,0.238352193
17.940000000,0.134192527,0.152081882,0.127199587,0.200826422,0.238957936,0.241406114,-0.367897198,1.181570630,0.169578253,0.459651909,0.119891935,0.174139242,0.027662348,0.353295952,0.137675740,0.118897602,1.119009593,0.229008225,0.136753591,0.239092369
18.020000000,0.077053345,0.083895684,0.053931453,0.084325821,0.092749549,0.158808743,-0.367894781,1.181578356,0.620242227,-0.028993873,0.067503014,0.076374889,0.127042231,0.163110562,0.076539776,0.083991370,1.121717825,0.559927091,0.086213270,0.034561448
18.140000000,0.083422419,0.161282695,0.077838740,0.211918221,0.338164467,0.295270040,-0.367899501,1.181563169,0.626216882,-0.029196978,0.073074155,0.159659572,0.072278179,0.080135286,0.287830018,0.273344123,1.133155698,0.433881366,0.297763451,0.342021169
18.220000000,0.106006395,0.267944357,0.027169081,0.300467013,0.171381238,0.069114454,-0.367900340,1.181560470,0.620966187,-0.029263027,0.098822018,0.254708603,0.078248287,0.160471133,0.209301697,0.272619061,1.236268887,0.460222506,0.199273753,0.130459915
18.320000000,0.139924410,0.325138090,0.121268288,0.346700232,0.163483319,0.276305048,-0.367907148,1.181539003,0.613851295,-0.029150843,0.133189963,0.324128351,0.102414206,0.261326480,0.054218891,0.082082828,1.049678208,0.544182520,0.056610561,0.062879202
18.440000000,0.205103842,0.262829403,0.202532469,0.273633998,0.248302942,0.371689504,-0.367902932,1.181552272,0.631023909,-0.032030751,0.194933366,0.246231209,0.136557186,0.324633221,0.117118247,0.108211914,1.017638139,0.556296129,0.136338166,0.121249361
18.540000000,0.220233178,0.294606616,0.194593814,0.285964966,-0.046565417,0.188917967,-0.367898560,1.181566203,0.628859093,-0.029498918,0.209494599,0.282651244,0.200018604,0.254530306,0.286969651,0.259953640,1.043362597,0.709862102,0.272676840,0.255163983
18.640000000,0.318010089,0.234953750,0.618545533,-0.029732511,0.196081736,0.207414836,-0.367903105,1.181551725,0.618545533,-0.029732511,0.291316885,0.186887926,0.214863888,0.288628930,0.124999660,0.484473451,1.125620531,0.484473451,0.097422214,0.083357652
18.720000000,0.443837672,0.160810301,0.630999269,-0.029520541,0.170375770,0.169021708,-0.367894090,1.181580522,0.630999269,-0.029520541,0.402867713,0.077656663,0.304663487,0.210920838,0.273585159,0.501590503,1.146738765,0.501590503,0.249800070,0.140672414
18.820000000,0.559847977,0.089160247,0.640709417,-0.029274779,0.221526336,0.205694996,-0.373426068,1.161705298,0.640709417,-0.029274779,0.500911934,-0.001998664,0.423352692,0.119233482,0.357829402,0.480546824,1.126021341,0.480546824,0.348127805,0.219566554
18.920000000,0.287408976,0.146419588,0.154788331,0.385587463,0.010266315,0.168076689,-0.391244317,1.060360911,0.154788331,0.385587463,0.273560095,0.072172900,0.530379956,0.043580792,0.277987562,0.261146606,0.978458952,0.261146606,0.280216258,0.534805972
19.040000000,0.259380969,0.158496847,0.183241325,0.320194096,0.209396109,-0.014832105,-0.392296528,0.957468177,0.183241325,0.320194096,0.273560095,0.072172900,0.280484536,0.109296244,0.180392383,0.336045575,1.143416751,0.336045575,0.108105911,0.143043390
19.120000000,0.267384682,0.132210841,0.238214215,0.178690998,0.072720412,0.117872703,-0.376170673,0.855809260,0.238214215,0.178690998,0.260153912,0.129642507,0.256784415,0.146671830,0.195191599,0.176315241,0.863743925,0.176315241,0.187802677,0.186303374
19.240000000,0.318107309,0.072250668,0.297424937,0.063283037,0.328669402,0.219705594,-0.343871119,0.758109944,0.297424937,0.063283037,0.281805205,0.110906973,0.263769297,0.130926674,0.147832720,0.159512485,0.861504496,0.159512485,0.118462623,0.109971453
19.340000000,0.383248336,0.004692061,0.386702180,-0.009958222,0.447802545,-0.052936040,-0.296214181,0.666899696,0.386702180,-0.009958222,0.332734659,0.059448631,0.299956257,0.091578820,0.086534640,0.074701723,1.035241217,0.074701723,0.160844436,0.206743972
19.440000000,0.464166599,-0.064784923,0.468301478,-0.144132318,0.527891618,-0.049510770,-0.234246661,0.584725524,0.468301478,-0.144132318,0.391201524,-0.003396237,0.357991498,0.032070346,0.065529976,0.111822280,0.991519255,0.111822280,0.144259252,0.188471561
19.540000000,0.545337333,-0.143259515,0.511059347,-0.220008324,0.377577523,-0.241877707,-0.159758416,0.513737989,0.511059347,-0.220008324,0.464041817,-0.083755128,0.427684062,-0.034090580,0.194599336,0.135261477,0.927191993,0.135261477,0.180218823,0.213743200
19.640000000,0.646367147,-0.198246730,0.651698982,-0.235308099,0.479800756,-0.281796000,-0.074603119,0.455972293,0.651698982,-0.235308099,0.553225251,-0.143019031,0.504689575,-0.113507321,0.186346031,0.178073370,0.922857363,0.178073370,0.157003833,0.170119172
19.740000000,0.737117462,-0.253766767,0.660798876,-0.310514768,0.793086752,-0.100454103,0.015923137,0.406805800,0.660798876,-0.310514768,0.553225251,-0.143019031,0.599796199,-0.170632881,0.163209479,0.248244970,0.928060285,0.248244970,0.243608934,0.205636326
19.840000000,0.830777288,-0.305115432,0.774326850,-0.324074741,0.869944243,-0.222722431,0.106509826,0.357711872,0.774326850,-0.324074741,0.694485761,-0.193048922,0.669123240,-0.213368374,0.091228597,0.139337635,0.959028722,0.139337635,0.177949982,0.201038738
19.940000000,0.950656660,-0.338057886,1.011209887,-0.341326960,0.918345512,-0.281929453,0.197019120,0.308528946,1.011209887,-0.341326960,0.841119987,-0.256708400,0.762631524,-0.249082177,0.064764275,0.110235457,0.932176424,0.110235457,0.081239666,0.159140785
20.040000000,1.050437428,-0.336102389,0.967071208,-0.290497008,0.984531181,-0.234204842,0.289008122,0.262245548,0.967071208,-0.290497008,0.945435478,-0.266657700,0.895888323,-0.297383143,0.121353795,0.058937752,0.854526369,0.058937752,0.050810058,0.108853360
20.120000000,1.101897096,-0.335058029,1.026029831,-0.302168422,0.909070990,-0.095498709,0.363789798,0.227573184,1.026029831,-0.302168422,0.980199824,-0.276346638,0.997936453,-0.301380045,0.307523292,0.237469453,0.633803618,0.237469453,0.194332922,0.224241377
20.220000000,1.191537993,-0.310670686,1.142791184,-0.212289550,1.238119922,-0.082483593,0.457198844,0.184194488,1.142791184,-0.212289550,1.092606781,-0.251069181,1.041048460,-0.305702333,0.232893163,0.161050162,0.825199933,0.161050162,0.222699741,0.297764617
20.320000000,1.297880831,-0.295417134,1.288615840,-0.230222330,1.174157255,-0.262563273,0.550540333,0.140537123,1.288615840,-0.230222330,1.196287661,-0.245805943,1.142072387,-0.280869933,0.128011326,0.118939919,0.742555045,0.118939919,0.027759016,0.036940121
20.420000000,1.381689809,-0.259814516,1.262461131,-0.180382226,1.264952921,-0.131569355,0.643779317,0.096753261,1.262461131,-0.180382226,1.292211159,-0.222686407,1.247084246,-0.270611539,0.173419499,0.048876430,0.661806514,0.048876430,0.095106934,0.140185657
20.520000000,1.459864218,-0.238219061,1.369814655,-0.201389518,1.417694547,-0.086217953,0.755618542,0.044102086,1.369814655,-0.201389518,1.374335807,-0.212028924,1.336950484,-0.241250462,0.157742252,0.124727596,0.674779926,0.124727596,0.133072839,0.174798977
20.640000000,1.559018178,-0.210302778,1.505206650,-0.176021888,1.332289630,-0.045534118,0.848849361,0.000227982,1.505206650,-0.176021888,1.440077151,-0.202013827,1.417100013,-0.225123993,0.280275839,0.216627223,0.485601342,0.216627223,0.190010655,0.198608469
20.740000000,1.631058456,-0.157665479,1.543533846,-0.076432015,1.457763505,-0.173579401,0.941978875,-0.043774257,1.543533846,-0.076432015,1.525943395,-0.158068885,1.499547665,-0.206158303,0.174024117,0.129592307,0.531867615,0.129592307,0.069921910,0.052983968
20.840000000,1.729694606,-0.141658313,1.562993071,-0.167387531,1.541717851,-0.108951491,1.035231059,-0.087631951,1.740070776,-0.145553316,1.525943395,-0.158068885,1.578500925,-0.157867182,0.190800935,0.062188470,0.506935295,0.201701702,0.051588292,0.061202446
20.920000000,1.790680135,-0.118320311,1.688773637,-0.094773527,1.715264821,-0.054453237,1.128466484,-0.131366707,1.688773637,-0.094773527,1.707148372,-0.159535239,1.677202708,-0.152353927,0.098825466,0.048244260,0.591817515,0.048244260,0.105394990,0.105039372
21.020000000,1.874092124,-0.097778339,1.811815912,-0.119518900,1.947731807,-0.282251001,1.221673557,-0.175328690,1.811815912,-0.119518900,1.800433803,-0.134235824,1.748914253,-0.138927775,0.198627707,0.212025629,0.733888931,0.212025629,0.208818569,0.245091752
21.140000000,1.963423218,-0.069638321,1.828386244,-0.067897504,1.871225588,-0.365401476,1.314620828,-0.219701860,1.828386244,-0.067897504,1.857257580,-0.120868916,1.837262964,-0.116007081,0.309800334,0.300572492,0.575358355,0.300572492,0.244931171,0.251696293
21.220000000,2.023318481,-0.048478309,1.983935651,-0.083152323,2.149520414,-0.018293726,1.407551213,-0.264177062,1.983935651,-0.083152323,1.952017664,-0.102642456,1.910340399,-0.095253618,0.129761462,0.177834055,0.781650119,0.177834055,0.214760434,0.251256650
21.320000000,2.089606188,-0.023054996,1.995287006,-0.048684964,2.215608048,0.067696794,1.500633171,-0.308333320,1.995287006,-0.048684964,2.020060116,-0.082341409,1.987668072,-0.075560382,0.155281538,0.249170775,0.807829017,0.249170775,0.246476076,0.269219708
21.440000000,2.185181482,0.005108444,2.102334025,-0.036921430,2.192876935,-0.004804925,1.593824281,-0.352255331,2.102334025,-0.036921430,2.096595828,-0.061999256,2.054833152,-0.052698203,0.012549696,0.096070226,0.692521383,0.096070226,0.111987691,0.146115885
21.540000000,2.269532030,0.027717456,2.142666016,-0.006258316,2.372098798,-0.016138125,1.686972236,-0.396204456,2.142666016,-0.006258316,2.183310581,-0.043468809,2.140888655,-0.028445406,0.111549333,0.229645405,0.783485048,0.229645405,0.190756276,0.231537468
21.640000000,2.354301369,0.047581252,2.311074696,0.005325314,2.395896852,-0.140683431,1.780214720,-0.440047814,2.311074696,0.005325314,2.258261547,-0.023010118,2.226421306,-0.007875676,0.192805018,0.168858970,0.684604646,0.168858970,0.181081434,0.215313400
21.720000000,2.417780009,0.072420770,2.360196896,0.009633289,2.454815065,-0.013029833,1.873470058,-0.483780229,2.360196896,0.009633289,2.360813281,0.008104179,2.306281458,0.012285567,0.093131096,0.097294476,0.748042748,0.097294476,0.096348232,0.150675485
21.840000000,2.512669816,0.102070458,2.465483508,0.085311576,2.752479537,-0.095747564,1.966752199,-0.527495970,2.465483508,0.085311576,2.426348340,0.031038422,2.389296645,0.040262475,0.310870828,0.339336312,0.896534515,0.339336312,0.349908908,0.387815090
21.940000000,2.593644701,0.136657411,2.539426035,0.121872173,2.814751832,-0.001076735,2.060368463,-0.570494520,2.539426035,0.121872173,2.511359744,0.066096313,2.469509078,0.066554440,0.260497713,0.301530643,0.945161828,0.301530643,0.310739404,0.351804683
22.020000000,2.648589018,0.144181980,2.617406544,0.063835195,2.723534136,-0.065024917,2.138469186,-0.596598585,2.617406544,0.063835195,2.592648509,0.077955493,2.552502222,0.101376862,0.222225778,0.166937097,0.790488178,0.166937097,0.193841288,0.238624113
22.120000000,2.725989735,0.158802594,2.660081994,0.026646999,2.947042363,0.008194372,2.239800076,-0.614735097,2.660081994,0.026646999,2.669529469,0.089210929,2.620618764,0.111068737,0.267482899,0.287553044,0.942461021,0.287553044,0.289097024,0.342250641
22.220000000,2.815377771,0.167346349,2.833182094,0.047026084,3.083107935,0.135073223,2.363230167,-0.614383318,2.833182094,0.047026084,2.777167510,0.108386189,2.697759602,0.124006762,0.269668306,0.264981556,1.039186753,0.264981556,0.307102167,0.385507204
22.320000000,2.883569740,0.178738674,2.847000102,0.058878790,3.034299015,0.119830535,2.444422447,-0.600665170,2.847000102,0.058878790,2.838371982,0.127066289,2.796272641,0.137866269,0.161831651,0.196966997,0.931165091,0.196966997,0.196060599,0.238708698
22.420000000,2.956305960,0.217204739,2.890689934,0.112305468,2.931767545,-0.020412730,2.561043659,-0.560238444,2.890689934,0.112305468,2.904794148,0.169733640,2.860970861,0.152902481,0.238881132,0.138929803,0.654864873,0.138929803,0.192050009,0.187217341
22.540000000,3.043792878,0.290670177,3.052179692,0.238958543,3.155196840,0.276678815,2.650599730,-0.509494825,3.052179692,0.238958543,2.941815596,0.218490634,2.930550054,0.193469189,0.112279122,0.109705751,0.934177305,0.109705751,0.221172828,0.239562143
22.640000000,3.097021978,0.364735060,3.028698484,0.272643961,3.113493244,0.423277846,2.745308504,-0.430425404,3.028698484,0.272643961,3.019535452,0.304418069,2.992804237,0.254580405,0.060815791,0.172860402,0.929714603,0.172860402,0.151511429,0.207423873
22.720000000,3.122674417,0.440864621,3.059548066,0.399023621,3.168031202,0.473466020,2.786380410,-0.384230148,3.059548066,0.399023621,3.019535452,0.304418069,3.058278715,0.334576565,0.055857758,0.131568467,0.938775822,0.131568467,0.225007104,0.177019459
22.840000000,3.155853692,0.559495532,3.125612891,0.528873138,3.182517490,0.580848852,2.854698965,-0.281381584,3.125612891,0.528873138,3.056193495,0.505612734,3.079571118,0.419881229,0.034160246,0.077068854,0.922445831,0.077068854,0.147031374,0.191072058
22.940000000,3.171098985,0.649077329,3.099497853,0.604928493,2.916601375,0.557570948,2.906868822,-0.192550683,3.099497853,0.604928493,3.064301346,0.598347082,3.106023593,0.532554133,0.270448611,0.188928184,0.750184766,0.188928184,0.153225242,0.191067051
23.040000000,3.164595228,0.742239601,3.088653432,0.685305815,3.064334585,0.616831348,2.948557946,-0.121458241,3.088653432,0.685305815,3.057492870,0.691742389,3.117700165,0.623712205,0.160559729,0.072664702,0.747312349,0.072664702,0.075222823,0.053807354
23.140000000,3.161311939,0.829281797,3.107221702,0.734615725,3.128648538,0.725767101,3.011019409,-0.014774297,3.107221702,0.734615725,3.062548662,0.780873610,3.111044049,0.716990995,0.108545797,0.023182050,0.749825429,0.023182050,0.086057661,0.019670742
23.240000000,3.159656997,0.897894015,3.132218954,0.791708919,3.166901278,0.779171497,3.062979383,0.074158347,3.132218954,0.791708919,3.069057142,0.842930551,3.111930300,0.805077703,0.118943331,0.036878863,0.712631252,0.036878863,0.116784810,0.060769564
23.340000000,3.142534541,0.981525598,3.058843940,0.892305411,3.097352504,0.930185268,3.115145452,0.163025675,3.058843940,0.892305411,3.065085878,0.925773659,3.114357069,0.870412283,0.068390393,0.054016600,0.767365903,0.054016600,0.032566815,0.062144710
23.420000000,3.139330339,1.043759263,3.144001207,0.985471261,2.959041257,1.023620456,3.167543446,0.251715746,3.144001207,0.985471261,3.074389468,1.005312415,3.103810209,0.953649628,0.181410376,0.188853234,0.799568661,0.188853234,0.116792097,0.160791686
23.520000000,3.136766604,1.119697988,3.105980332,1.043560246,2.910904686,1.135260708,3.211173645,0.321607824,3.105980332,1.043560246,3.083416412,1.079276823,3.106859903,1.024535839,0.226397448,0.215553897,0.867290299,0.215553897,0.181368385,0.225074308
23.620000000,3.133168048,1.190390482,3.141916961,1.071754882,3.028978278,1.126140024,3.269213637,0.406695886,3.141916961,1.071754882,3.095178606,1.128702369,3.110091508,1.099487405,0.122407637,0.125351066,0.758493833,0.125351066,0.066249899,0.085379847
23.720000000,3.126962318,1.264674490,3.140296304,1.149463856,3.032951751,1.367923429,3.338413649,0.509133804,3.140296304,1.149463856,3.101876219,1.215779777,3.114173327,1.159546425,0.139636421,0.243407966,0.911496896,0.243407966,0.167027762,0.223646865
23.840000000,3.112989355,1.371602994,3.074399379,1.323473615,3.125245811,1.531947950,3.396112406,0.594527030,3.074399379,1.323473615,3.099395473,1.285159967,3.114419269,1.240227134,0.160812703,0.214585433,0.975769795,0.214585433,0.248138164,0.291921648
23.920000000,3.101962474,1.432399408,3.086475617,1.361382530,3.011968253,1.410835303,3.442221288,0.662808669,3.086475617,1.361382530,3.097802404,1.381020002,3.106192414,1.328381480,0.092541724,0.089425523,0.862937726,0.089425523,0.090865030,0.125207130
24.040000000,3.094565148,1.542973870,3.096810605,1.458116023,2.950585423,1.414044792,3.511220522,0.765398207,3.096810605,1.458116023,3.098710774,1.471322309,3.099882439,1.406709705,0.193268902,0.152722223,0.857352965,0.152722223,0.158813834,0.149477097
24.120000000,3.098589457,1.597765028,3.099899444,1.550269249,3.123591239,1.578724265,3.568685606,0.850872032,3.099899444,1.550269249,3.109612023,1.545771215,3.096637961,1.507148090,0.031426736,0.037026869,0.853157587,0.037026869,0.035795558,0.076482861
24.240000000,3.113060295,1.673192963,3.144898670,1.529770021,2.798104125,1.684679809,3.626308291,0.936260884,3.144898670,1.529770021,3.135304233,1.583164577,3.104100740,1.571768122,0.315165570,0.379820350,1.116267453,0.379820350,0.352149478,0.326164035
24.340000000,3.108923444,1.754215115,3.115937908,1.681977705,3.085476931,1.944371435,3.684030230,1.021619642,3.115937908,1.681977705,3.138192441,1.678275408,3.124182264,1.628178770,0.191596360,0.264155902,1.099880413,0.264155902,0.271267434,0.318552828
24.420000000,3.087297202,1.822343134,3.081100266,1.761833887,3.046515621,2.100363939,3.730060024,1.089955291,3.081100266,1.761833887,3.138192441,1.678275408,3.123557942,1.716245261,0.280995917,0.340292072,1.219901056,0.340292072,0.431929818,0.391768654
24.540000000,3.097535657,1.919083219,3.127176654,1.838889244,3.157217575,1.919925455,3.799123306,1.192512462,3.127176654,1.838889244,3.122368772,1.827749532,3.098324284,1.791052522,0.059687861,0.086425254,0.970140521,0.086425254,0.098543595,0.141692105
24.620000000,3.114049230,1.956568657,3.138623925,1.851577318,2.904299077,2.129955312,3.845273083,1.260772374,3.138623925,1.851577318,3.140349516,1.883738878,3.109952214,1.873416375,0.272136103,0.363871464,1.280980507,0.363871464,0.341089933,0.328793916
24.740000000,3.111567362,2.062666317,3.135610123,1.979781980,3.185218436,2.307315563,3.914382718,1.363301496,3.135610123,1.979781980,3.140981201,1.985442246,3.127199373,1.920153767,0.255495077,0.331269125,1.192829874,0.331269125,0.324899007,0.391484952
