stamp,ekf_x,ekf_y,pseudo_x,pseudo_y,gps_x,gps_y,reference_x,reference_y,truth_x,truth_y,evaluation_reference_source,evaluation_reference_x,evaluation_reference_y,odom_x,odom_y,ann_x,ann_y,kf_imu_x,kf_imu_y,complementary_x,complementary_y,final_x,final_y,ekf_error_x,ekf_error_y,ekf_error_m,pseudo_error_x,pseudo_error_y,pseudo_error_m,odom_error_x,odom_error_y,odom_error_m,ann_error_x,ann_error_y,ann_error_m,kf_imu_error_x,kf_imu_error_y,kf_imu_error_m,complementary_error_x,complementary_error_y,complementary_error_m,final_error_x,final_error_y,final_error_m
28.280000000,0.810898630,-0.521605659,0.790267409,-0.500067626,0.810590479,-0.501207990,0.810590479,-0.501207990,0.785611452,-0.526374668,truth,0.785611452,-0.526374668,0.803286682,-0.523726609,0.614523737,0.034647042,0.803196728,-0.513018118,0.701366960,-0.505109152,0.705006759,-0.505783292,0.025287179,0.004769009,0.025732953,0.004655957,0.026307042,0.026715883,0.017675231,0.002648058,0.017872492,-0.171087715,0.561021710,0.586529083,0.017585276,0.013356550,0.022082558,-0.084244492,0.021265516,0.086887034,-0.080604692,0.020591375,0.083193276
28.400000000,0.930023141,-0.487420646,0.927017882,-0.432313938,1.000008440,-0.704730373,1.000008440,-0.704730373,0.850057754,-0.566623833,truth,0.850057754,-0.566623833,0.868108099,-0.563389855,0.645938689,0.001698473,0.940612311,-0.447758880,0.754101744,-0.509400705,0.810898630,-0.521605659,0.079965387,0.079203187,0.112550468,0.076960128,0.134309894,0.154796670,0.018050344,0.003233978,0.018337763,-0.204119066,0.568322306,0.603866572,0.090554557,0.118864953,0.149428929,-0.095956011,0.057223128,0.111723061,-0.039159124,0.045018174,0.059666347
28.480000000,0.932820255,-0.637443890,0.895962188,-0.621668255,0.761838850,-0.594779853,0.761838850,-0.594779853,0.893016594,-0.593476344,truth,0.893016594,-0.593476344,0.911321025,-0.589823707,0.655067452,-0.004431157,0.927409997,-0.637693368,0.875755471,-0.484682269,0.930023141,-0.487420646,0.039803662,-0.043967546,0.059308318,0.002945594,-0.028191911,0.028345376,0.018304431,0.003652638,0.018665315,-0.237949142,0.589045187,0.635290506,0.034393403,-0.044217024,0.056018313,-0.017261123,0.108794075,0.110154878,0.037006547,0.106055699,0.112326737
28.580000000,1.051949366,-0.525382688,1.075386675,-0.478577652,0.945067608,-0.655635135,0.945067608,-0.655635135,0.946709219,-0.627059969,truth,0.946709219,-0.627059969,0.965334751,-0.622873689,0.701452694,-0.040211856,1.057462574,-0.499165726,0.928716569,-0.562557007,0.932820255,-0.637443890,0.105240147,0.101677281,0.146334405,0.128677455,0.148482317,0.196481261,0.018625531,0.004186280,0.019090190,-0.245256526,0.586848113,0.636035747,0.110753355,0.127894243,0.169184051,-0.017992650,0.064502962,0.066965421,-0.013888964,-0.010383921,0.017341544
28.680000000,1.086082475,-0.627745348,1.111342077,-0.578289595,1.195289162,-0.602951314,1.195289162,-0.602951314,1.000396560,-0.660660936,truth,1.000396560,-0.660660936,1.019363650,-0.655944029,0.772209900,-0.051432382,1.102087166,-0.620445148,1.054705970,-0.512274207,1.051949366,-0.525382688,0.085685915,0.032915589,0.091790588,0.110945517,0.082371341,0.138180844,0.018967090,0.004716907,0.019544813,-0.228186660,0.609228555,0.650560208,0.101690606,0.040215788,0.109353962,0.054309410,0.148386729,0.158013080,0.051552806,0.135278248,0.144768423
28.780000000,0.995557238,-0.644442611,0.922052820,-0.594801802,1.022588744,-0.806675918,1.022588744,-0.806675918,1.054079398,-0.694276453,truth,1.054079398,-0.694276453,1.073378481,-0.688999238,0.812474479,-0.097532224,0.979867648,-0.631004536,1.077018266,-0.572913918,1.086082475,-0.627745348,-0.058522160,0.049833842,0.076865174,-0.132026577,0.099474651,0.165306453,0.019299084,0.005277215,0.020007589,-0.241604919,0.596744229,0.643798580,-0.074211750,0.063271917,0.097522917,0.022938869,0.121362535,0.123511362,0.032003077,0.066531105,0.073828077
28.900000000,1.062676196,-0.768829974,0.998824847,-0.755671326,1.103831872,-0.728794697,1.103831872,-0.728794697,1.118493757,-0.734631061,truth,1.118493757,-0.734631061,1.138208346,-0.728712443,0.801680804,-0.101850050,1.025977043,-0.772665545,1.032975061,-0.629374942,0.995557238,-0.644442611,-0.055817561,-0.034198913,0.065461177,-0.119668910,-0.021040264,0.121504489,0.019714589,0.005918619,0.020583855,-0.316812953,0.632781012,0.707659704,-0.092516714,-0.038034484,0.100029817,-0.085518695,0.105256120,0.135618207,-0.122936519,0.090188451,0.152470798
28.980000000,1.347709509,-0.761888911,1.259820590,-1.031841008,1.259820590,-1.031841008,1.259820590,-1.031841008,1.160257292,-0.760804765,truth,1.160257292,-0.760804765,1.180228261,-0.754442336,0.755038766,-0.199187390,1.385680109,-0.763566652,1.224178153,-0.766198313,1.062676196,-0.768829974,0.187452217,-0.001084146,0.187455352,0.099563298,-0.271036243,0.288744689,0.019970969,0.006362429,0.020959964,-0.405218526,0.561617375,0.692543233,0.225422817,-0.002761887,0.225439736,0.063920860,-0.005393548,0.064148007,-0.097581096,-0.008025209,0.097910542
29.100000000,1.190173408,-0.995406150,1.121001575,-1.047980547,1.102709809,-0.849031732,1.102709809,-0.849031732,1.210105540,-0.792054020,truth,1.210105540,-0.792054020,1.239878211,-0.791016475,0.779513606,-0.213097622,1.167881979,-1.062992106,1.224178153,-0.766198313,1.347709509,-0.761888911,-0.019932132,-0.203352130,0.204326647,-0.089103965,-0.255926527,0.270994287,0.029772671,0.001037545,0.029790744,-0.430591934,0.578956398,0.721526108,-0.042223561,-0.270938086,0.274208453,0.014072612,0.025855707,0.029437323,0.137603969,0.030165109,0.140871523
29.180000000,1.347479673,-0.952921768,1.351617113,-0.998394855,1.303910271,-0.813741544,1.303910271,-0.813741544,1.256020263,-0.820845252,truth,1.256020263,-0.820845252,1.276589385,-0.813515286,0.742665279,-0.260206200,1.370804410,-0.988513470,1.257795744,-0.912440509,1.190173408,-0.995406150,0.091459410,-0.132076516,0.160651890,0.095596850,-0.177549603,0.201649744,0.020569122,0.007329966,0.021836144,-0.513354984,0.560639051,0.760164117,0.114784147,-0.167668218,0.203194566,0.001775481,-0.091595257,0.091612463,-0.065846855,-0.174560899,0.186567188
29.280000000,1.381781244,-0.838129477,1.378489007,-0.822763001,1.273575634,-1.006062297,1.273575634,-1.006062297,1.298686329,-0.847605558,truth,1.298686329,-0.847605558,1.319533500,-0.839839049,0.804295063,-0.257403957,1.398490764,-0.837809263,1.280488909,-0.991959810,1.347479673,-0.952921768,0.083094915,0.009476081,0.083633492,0.079802678,0.024842557,0.083580022,0.020847171,0.007766509,0.022246869,-0.494391266,0.590201601,0.769909510,0.099804435,0.009796295,0.100284059,-0.018197420,-0.144354252,0.145496722,0.048793344,-0.105316210,0.116070214
29.400000000,1.312246997,-0.826738555,1.257656133,-0.769171227,1.290546957,-1.021590247,1.290546957,-1.021590247,1.338334487,-0.872477913,truth,1.338334487,-0.872477913,1.367022521,-0.868998132,0.815337339,-0.271907419,1.272165279,-0.799704195,1.326973262,-0.818916836,1.381781244,-0.838129477,-0.026087491,0.045739358,0.052655921,-0.080678354,0.103306686,0.131077336,0.028688033,0.003479781,0.028898307,-0.522997149,0.600570493,0.796373615,-0.066169208,0.072773718,0.098358417,-0.011361226,0.053561077,0.054752775,0.043446756,0.034348436,0.055384435
29.480000000,1.313932889,-0.852611809,1.266966551,-0.792683905,1.442271755,-1.093841147,1.442271755,-1.093841147,1.382210770,-0.900007706,truth,1.382210770,-0.900007706,1.403573066,-0.891430408,0.888857176,-0.301289086,1.296444899,-0.832259432,1.304345948,-0.829498993,1.312246997,-0.826738555,-0.068277880,0.047395897,0.083115823,-0.115244219,0.107323800,0.157478977,0.021362296,0.008577298,0.023019942,-0.493353593,0.598718620,0.775797496,-0.085765871,0.067748274,0.109295989,-0.077864822,0.070508713,0.105044795,-0.069963773,0.073269151,0.101307937
29.600000000,1.360693262,-0.885025069,1.287080901,-0.829768702,1.261823604,-0.991198674,1.261823604,-0.991198674,1.409425776,-0.917085966,truth,1.409425776,-0.917085966,1.437520164,-0.912269123,0.860129244,-0.313395910,1.327526344,-0.871974632,1.304345948,-0.829498993,1.313932889,-0.852611809,-0.048732513,0.032060897,0.058333172,-0.122344874,0.087317264,0.150308259,0.028094389,0.004816843,0.028504327,-0.549296531,0.603690056,0.816191376,-0.081899431,0.045111334,0.093501600,-0.105079828,0.087586973,0.136796374,-0.095492886,0.064474157,0.115220694
29.700000000,1.348793233,-1.000549387,1.288402484,-1.011099339,1.527219605,-0.784928653,1.527219605,-0.784928653,1.447321955,-0.940869835,truth,1.447321955,-0.940869835,1.469082713,-0.931644526,0.838225434,-0.318119779,1.305390849,-1.021088978,1.320729617,-0.862293220,1.360693262,-0.885025069,-0.098528722,-0.059679552,0.115193568,-0.158919471,-0.070229504,0.173745738,0.021760758,0.009225309,0.023635501,-0.609096521,0.622750055,0.871100570,-0.141931106,-0.080219143,0.163032358,-0.126592338,0.078576614,0.148996323,-0.086628693,0.055844766,0.103068755
29.780000000,1.469421516,-0.886700531,1.444255472,-0.841722024,1.410149938,-0.920176719,1.410149938,-0.920176719,1.470658092,-0.955517251,truth,1.470658092,-0.955517251,1.492558385,-0.946058254,0.836919972,-0.355330360,1.471382845,-0.875357215,1.333042056,-0.953057023,1.348793233,-1.000549387,-0.001236575,0.068816721,0.068827830,-0.026402620,0.113795228,0.116818030,0.021900293,0.009458997,0.023855722,-0.633738120,0.600186891,0.872839223,0.000724753,0.080160037,0.080163313,-0.137616036,0.002460228,0.137638026,-0.121864859,-0.045032135,0.129918964
29.900000000,1.556345337,-0.967093471,1.562178970,-0.961731825,1.460522316,-0.824910085,1.460522316,-0.824910085,1.503401328,-0.976071018,truth,1.503401328,-0.976071018,1.520203997,-0.963058336,0.861933747,-0.342347570,1.562240458,-0.964838778,1.410088039,-0.937953301,1.469421516,-0.886700531,0.052944009,0.008977547,0.053699762,0.058777643,0.014339193,0.060501436,0.016802669,0.013012681,0.021252284,-0.641467581,0.633723448,0.901712851,0.058839130,0.011232240,0.059901640,-0.093313289,0.038117717,0.100798464,-0.033979811,0.089370487,0.095612298
29.980000000,1.645919036,-1.051857851,1.393484269,-1.023380119,1.695006333,-1.064844942,1.695006333,-1.064844942,1.523566026,-0.988729875,truth,1.523566026,-0.988729875,1.545764502,-0.978784341,0.859392038,-0.369732574,1.422528871,-1.017535208,1.489437104,-0.992314339,1.556345337,-0.967093471,0.122353010,-0.063127976,0.137678613,-0.130081757,-0.034650244,0.134617618,0.022198476,0.009945534,0.024324597,-0.664173988,0.618997301,0.907901286,-0.101037155,-0.028805333,0.105063095,-0.034128922,-0.003584464,0.034316639,0.032779311,0.021636405,0.039276166
30.100000000,1.497155073,-1.042280109,1.429322280,-1.044564589,1.420298331,-0.995007722,1.420298331,-0.995007722,1.551859463,-1.006492867,truth,1.551859463,-1.006492867,1.574225140,-0.996289359,0.874873491,-0.359053115,1.467246910,-1.053560370,1.489437104,-0.992314339,1.645919036,-1.051857851,-0.054704390,-0.035787242,0.065370459,-0.122537183,-0.038071722,0.128315304,0.022365677,0.010203509,0.024583228,-0.676985972,0.647439752,0.936743422,-0.084612553,-0.047067503,0.096822694,-0.062422359,0.014178528,0.064012355,0.094059573,-0.045364984,0.104427894
30.200000000,1.442041973,-1.074857368,1.365906958,-1.099197033,1.651041476,-0.986830953,1.651041476,-0.986830953,1.573622522,-1.020156830,truth,1.573622522,-1.020156830,1.596101034,-1.009754369,0.873632907,-0.384779128,1.392812713,-1.096563343,1.444983893,-1.069421726,1.497155073,-1.042280109,-0.131580548,-0.054700537,0.142497682,-0.207715564,-0.079040203,0.222245606,0.022478512,0.010402461,0.024768825,-0.699989614,0.635377703,0.945351937,-0.180809808,-0.076406513,0.196290963,-0.128638628,-0.049264896,0.137749507,-0.076467448,-0.022123279,0.079603455
30.280000000,1.561516735,-1.064381574,1.636683054,-0.991013939,1.514575677,-0.882045424,1.514575677,-0.882045424,1.609059226,-1.040924802,truth,1.609059226,-1.040924802,1.631730775,-1.030210473,0.924334668,-0.356677731,1.553500377,-1.079748108,1.497771175,-1.077302738,1.442041973,-1.074857368,-0.047542491,-0.023456773,0.053014231,0.027623828,0.049910863,0.057045334,0.022671549,0.010714329,0.025075804,-0.684724558,0.684247071,0.968009181,-0.055558849,-0.038823306,0.067779309,-0.111288051,-0.036377936,0.117082810,-0.167017253,-0.033932566,0.170429404
30.380000000,1.718845756,-1.096473902,1.722106267,-1.110782863,1.662659170,-1.107836043,1.662659170,-1.107836043,1.657773494,-1.062450415,truth,1.657773494,-1.062450415,1.680642093,-1.051290849,1.128782736,-0.242931537,1.734272670,-1.108447109,1.497771175,-1.077302738,1.561516735,-1.064381574,0.061072262,-0.034023487,0.069910077,0.064332772,-0.048332448,0.080465714,0.022868598,0.011159566,0.025446192,-0.528990759,0.819518878,0.975419097,0.076499176,-0.045996694,0.089262645,-0.160002319,-0.014852323,0.160690179,-0.096256760,-0.001931159,0.096276130
30.480000000,1.701725252,-1.109068530,1.670121066,-1.110084302,1.635184585,-1.211933315,1.635184585,-1.211933315,1.739674780,-1.083891688,truth,1.739674780,-1.083891688,1.748361533,-1.069506507,1.270092220,-0.250752088,1.693078644,-1.117896209,1.647894702,-1.086414342,1.718845756,-1.096473902,-0.037949528,-0.025176842,0.045541629,-0.069553714,-0.026192614,0.074322084,0.008686753,0.014385181,0.016804556,-0.469582560,0.833139600,0.956362575,-0.046596136,-0.034004521,0.057684550,-0.091780078,-0.002522654,0.091814740,-0.020829024,-0.012582214,0.024334345
30.600000000,1.862411721,-1.109838191,1.858941814,-1.104537223,1.856100808,-1.188211384,1.856100808,-1.188211384,1.814772181,-1.091004926,truth,1.814772181,-1.091004926,1.837889842,-1.078383438,1.522984570,-0.203322141,1.858584038,-1.120365640,1.705962200,-1.107185055,1.701725252,-1.109068530,0.047639540,-0.018833265,0.051227118,0.044169633,-0.013532297,0.046196098,0.023117661,0.012621488,0.026338721,-0.291787611,0.887682785,0.934409298,0.043811858,-0.029360714,0.052740216,-0.108809981,-0.016180129,0.110006402,-0.113046929,-0.018063604,0.114481011
30.680000000,1.950446143,-1.249317791,1.944857162,-1.295534424,2.041033987,-0.875298703,2.041033987,-0.875298703,1.877721662,-1.090046226,truth,1.877721662,-1.090046226,1.900827196,-1.076848033,1.585997354,-0.217938676,1.957936854,-1.281432576,1.780154645,-1.114717085,1.862411721,-1.109838191,0.072724481,-0.159271566,0.175089354,0.067135500,-0.205488199,0.216177185,0.023105534,0.013198192,0.026609359,-0.291724308,0.872107549,0.919605703,0.080215192,-0.191386351,0.207516776,-0.097567017,-0.024670859,0.100637836,-0.015309941,-0.019791965,0.025022314
30.780000000,2.043221127,-1.089611648,2.023072232,-1.117788574,2.054292868,-1.286002909,2.054292868,-1.286002909,1.958346641,-1.081367130,truth,1.958346641,-1.081367130,1.981370782,-1.067429367,1.691901040,-0.240953443,2.052416278,-1.091572888,1.910174287,-1.195635384,1.950446143,-1.249317791,0.084874486,-0.008244518,0.085273973,0.064725591,-0.036421443,0.074269264,0.023024141,0.013937763,0.026914166,-0.266445602,0.840413687,0.881639623,0.094069637,-0.010205757,0.094621636,-0.048172354,-0.114268253,0.124007296,-0.007900498,-0.167950661,0.168136381
30.900000000,2.131564058,-0.905207769,2.108578359,-0.822741659,1.997337570,-1.051598579,1.997337570,-1.051598579,2.040373192,-1.065327248,truth,2.040373192,-1.065327248,2.079726487,-1.046474249,1.829871656,-0.219920680,2.130617648,-0.865254169,2.001431211,-1.170445340,2.043221127,-1.089611648,0.091190866,0.160119480,0.184266171,0.068205167,0.242585590,0.251991494,0.039353295,0.018852999,0.043636194,-0.210501536,0.845406568,0.871219354,0.090244456,0.200073079,0.219484165,-0.038941981,-0.105118091,0.112099469,0.002847935,-0.024284400,0.024450824
30.980000000,2.080502177,-0.977343659,2.035561311,-0.971248584,2.227561675,-1.066042525,2.227561675,-1.066042525,2.123016352,-1.043008536,truth,2.123016352,-1.043008536,2.162199346,-1.022268924,1.849727515,-0.222583480,2.059309810,-0.965995374,2.131090853,-0.885230969,2.131564058,-0.905207769,-0.042514175,0.065664877,0.078226154,-0.087455040,0.071759952,0.113127692,0.039182994,0.020739612,0.044333266,-0.273288837,0.820425056,0.864745084,-0.063706541,0.077013162,0.099947739,0.008074501,0.157777567,0.157984044,0.008547706,0.137800767,0.138065617
31.080000000,2.221242620,-0.956121687,2.179659383,-0.950925294,2.252960477,-1.269356795,2.252960477,-1.269356795,2.205773829,-1.015391110,truth,2.205773829,-1.015391110,2.228185596,-0.999198189,2.012793012,-0.201068367,2.210142409,-0.950399395,2.069905994,-0.971669517,2.080502177,-0.977343659,0.015468791,0.059269423,0.061254779,-0.026114446,0.064465816,0.069554337,0.022411767,0.016192922,0.027649557,-0.192980818,0.814322743,0.836877008,0.004368580,0.064991715,0.065138372,-0.135867836,0.043721594,0.142729277,-0.125271652,0.038047451,0.130922097
31.180000000,2.184832603,-1.037434984,2.107665512,-1.047879915,2.250813141,-0.890940682,2.250813141,-0.890940682,2.288344016,-0.983327535,truth,2.288344016,-0.983327535,2.326926109,-0.959452290,2.107571767,-0.176927452,2.142909328,-1.059667270,2.215692514,-0.953260541,2.221242620,-0.956121687,-0.103511413,-0.054107448,0.116799951,-0.180678504,-0.064552380,0.191863836,0.038582093,0.023875246,0.045371855,-0.180772249,0.806400084,0.826413759,-0.145434688,-0.076339735,0.164252864,-0.072651501,0.030066994,0.078627379,-0.067101396,0.027205848,0.072406875
31.280000000,2.298096427,-0.889341946,2.242331463,-0.900403349,2.343184860,-0.739561969,2.343184860,-0.739561969,2.370633649,-0.947534699,truth,2.370633649,-0.947534699,2.392494121,-0.930001781,2.143691643,-0.153749409,2.264850283,-0.885773002,2.182075974,-1.007894479,2.188215577,-0.996463120,-0.072537223,0.058192753,0.092994866,-0.128302186,0.047131350,0.136685095,0.021860472,0.017532919,0.028022910,-0.226942006,0.793785291,0.825589342,-0.105783367,0.061761698,0.122493379,-0.188557676,-0.060359779,0.197983080,-0.182418073,-0.048928421,0.188865941
31.380000000,2.399941518,-0.904356090,2.350002615,-0.932807583,2.541026626,-0.836706733,2.541026626,-0.836706733,2.452410425,-0.908681147,truth,2.452410425,-0.908681147,2.473948925,-0.890473664,2.236121589,-0.130952395,2.373362295,-0.910534438,2.224841443,-0.961603993,2.291473264,-0.825214063,-0.052468907,0.004325057,0.052646864,-0.102407810,-0.024126437,0.105211427,0.021538500,0.018207482,0.028203181,-0.216288836,0.777728751,0.807243997,-0.079048130,-0.001853292,0.079069852,-0.227568982,-0.052922846,0.233641754,-0.160937161,0.083467084,0.181294026
31.500000000,2.546044483,-0.818215761,2.467279410,-0.810453066,2.518445388,-0.777772176,2.518445388,-0.777772176,2.566002460,-0.850008358,truth,2.566002460,-0.850008358,2.587024532,-0.830808055,2.309861531,-0.103664371,2.507040777,-0.824894628,2.386651907,-0.907445264,2.391204191,-0.818602391,-0.019957977,0.031792598,0.037537849,-0.098723050,0.039555292,0.106352535,0.021022071,0.019200303,0.028470671,-0.256140929,0.746343987,0.789073839,-0.058961684,0.025113730,0.064087281,-0.179350554,-0.057436906,0.188323178,-0.174798269,0.031405967,0.177597212
31.580000000,2.659239988,-0.849033953,2.646648213,-0.899931908,2.727560552,-0.732410566,2.727560552,-0.732410566,2.614416313,-0.823538214,truth,2.614416313,-0.823538214,2.635186144,-0.803905127,2.349200447,-0.086294433,2.654478998,-0.862881414,2.453491147,-0.864625359,2.517262602,-0.737594944,0.044823675,-0.025495739,0.051567379,0.032231900,-0.076393694,0.082914968,0.020769831,0.019633086,0.028580482,-0.265215866,0.737243780,0.783497190,0.040062685,-0.039343200,0.056150745,-0.160925165,-0.041087145,0.166087514,-0.097153711,0.085943270,0.129711561
31.680000000,2.694303750,-0.615222946,2.677318973,-0.594009303,2.517641276,-0.868280866,2.517641276,-0.868280866,2.694807141,-0.777978918,truth,2.694807141,-0.777978918,2.715164387,-0.757602847,2.456082236,-0.064724748,2.679033289,-0.587849275,2.656859493,-0.855957683,2.622732111,-0.758802266,-0.000503390,0.162755972,0.162756750,-0.017488168,0.183969615,0.184798959,0.020357246,0.020376070,0.028802807,-0.238724905,0.713254170,0.752144329,-0.015773851,0.190129642,0.190782849,-0.037947648,-0.077978766,0.086722038,-0.072075030,0.019176651,0.074582530
31.800000000,2.826652937,-0.717150226,2.810359107,-0.749192996,2.739250445,-0.811874290,2.739250445,-0.811874290,2.790662736,-0.721308244,truth,2.790662736,-0.721308244,2.810515632,-0.700104319,2.451078518,-0.053240341,2.799280851,-0.742558399,2.686668520,-0.601536110,2.662514563,-0.541772629,0.035990201,0.004158018,0.036229597,0.019696371,-0.027884752,0.034139514,0.019852895,0.021203925,0.029047270,-0.339584218,0.668067903,0.749421220,0.008618115,-0.021250155,0.022931223,-0.103994216,0.119772134,0.158619548,-0.128148173,0.179535615,0.220578765
31.900000000,2.851278562,-0.662551468,3.045582395,-0.653475886,3.045582395,-0.653475886,3.045582395,-0.653475886,2.870107939,-0.672663161,truth,2.870107939,-0.672663161,2.889528353,-0.650759175,2.529150643,-0.013433236,2.815860463,-0.681000477,2.746792301,-0.678890672,2.781687431,-0.618995559,-0.018829377,0.010111693,0.021372688,0.175474456,0.019187275,0.176520356,0.019420414,0.021903986,0.029273488,-0.340957296,0.659229924,0.742183246,-0.054247476,-0.008337316,0.054884420,-0.123315638,-0.006227511,0.123472785,-0.088420508,0.053667602,0.103433060
31.980000000,2.863664125,-0.753559258,2.770281511,-0.832284345,2.794926373,-0.622991762,2.794926373,-0.622991762,2.933413567,-0.632954902,truth,2.933413567,-0.632954902,2.952472402,-0.610463181,2.554088794,-0.003695935,2.830933479,-0.793653560,2.821256700,-0.699075352,2.804656611,-0.568603826,-0.069749442,-0.120604356,0.139321195,-0.163132056,-0.199329443,0.257573862,0.019058835,0.022491721,0.029480785,-0.379324773,0.629258967,0.734747665,-0.102480088,-0.160698658,0.190594405,-0.112156867,-0.066120450,0.130196300,-0.128756956,0.064351077,0.143942401
32.100000000,3.116251394,-0.726649616,3.133270841,-0.859026917,2.939126025,-0.743797325,2.939126025,-0.743797325,3.012200716,-0.582480709,truth,3.012200716,-0.582480709,3.046409597,-0.548926267,2.701481339,0.047073619,3.115264163,-0.805906185,2.841106020,-0.728102514,2.820713420,-0.638344354,0.104050678,-0.144168908,0.177795437,0.121070126,-0.276546209,0.301887033,0.034208881,0.033554442,0.047918140,-0.310719377,0.629554327,0.702057820,0.103063447,-0.223425476,0.246050843,-0.171094695,-0.145621805,0.224675555,-0.191487296,-0.055863646,0.199469625
32.180000000,3.004088898,-0.504226960,2.946374124,-0.489600750,2.956053777,-0.501041230,2.956053777,-0.501041230,3.089749265,-0.531765012,truth,3.089749265,-0.531765012,3.107875327,-0.507847252,2.686393476,0.050854225,2.974334550,-0.503769133,2.989464144,-0.779732721,3.041704668,-0.606669383,-0.085660367,0.027538052,0.089978013,-0.143375141,0.042164262,0.149446499,0.018126062,0.023917760,0.030010220,-0.403355789,0.582619236,0.708619127,-0.115414715,0.027995879,0.118761634,-0.100285122,-0.247967710,0.267479141,-0.048044597,-0.074904372,0.088988472
32.280000000,3.200487360,-0.495138595,3.158570240,-0.435995171,3.158570240,-0.435995171,3.158570240,-0.435995171,3.173724064,-0.475756319,truth,3.173724064,-0.475756319,3.191283721,-0.451025260,2.449060497,-0.084814583,3.198797305,-0.507090500,3.101443102,-0.505658730,2.917303255,-0.438646581,0.026763296,-0.019382276,0.033044616,-0.015153824,0.039761148,0.042550996,0.017559657,0.024731059,0.030330955,-0.724663567,0.390941736,0.823390993,0.025073241,-0.031334181,0.040131014,-0.072280963,-0.029902411,0.078222067,-0.256420809,0.037109738,0.259092192
32.400000000,3.132505055,-0.466679572,3.026069563,-0.534517893,3.253019438,-0.423527371,3.253019438,-0.423527371,3.235474634,-0.433844743,truth,3.235474634,-0.433844743,3.252609390,-0.408482496,2.408500542,-0.088569037,3.069012107,-0.504147188,3.101443102,-0.505658730,3.061526524,-0.441724969,-0.102969579,-0.032834829,0.108078028,-0.209405072,-0.100673150,0.232347944,0.017134756,0.025362248,0.030607899,-0.826974092,0.345275706,0.896159284,-0.166462527,-0.070302445,0.180699216,-0.134031533,-0.071813987,0.152058214,-0.173948111,-0.007880226,0.174126515
32.480000000,3.304631051,-0.305761712,3.284189417,-0.294588148,3.152682457,-0.372235927,3.152682457,-0.372235927,3.279614526,-0.403506268,truth,3.279614526,-0.403506268,3.296435369,-0.377679603,2.353338701,-0.113706209,3.308858768,-0.287300310,3.134749733,-0.499642891,3.005562994,-0.416327334,0.025016525,0.097744556,0.100895118,0.004574891,0.108918120,0.109014157,0.016820844,0.025826665,0.030821379,-0.926275824,0.289800060,0.970551893,0.029244243,0.116205958,0.119829256,-0.144864792,-0.096136623,0.173862182,-0.274051532,-0.012821066,0.274351275
32.580000000,3.480475256,-0.382489394,3.518441447,-0.418059770,3.391144830,-0.501560239,3.391144830,-0.501560239,3.329935378,-0.368529698,truth,3.329935378,-0.368529698,3.346378496,-0.342163960,2.409981859,-0.069890014,3.508354033,-0.387733773,3.306744910,-0.296531011,3.160222659,-0.272524203,0.150539878,-0.013959697,0.151185740,0.188506070,-0.049530072,0.194904506,0.016443119,0.026365737,0.031072951,-0.919953518,0.298639684,0.967212560,0.178418655,-0.019204076,0.179449194,-0.023190468,0.071998687,0.075641316,-0.169712718,0.096005495,0.194985799
32.680000000,3.493263849,-0.394749906,3.496111149,-0.423120988,3.346254813,-0.339183870,3.346254813,-0.339183870,3.374849400,-0.336958569,truth,3.374849400,-0.336958569,3.390966097,-0.310143659,2.367116952,-0.081120116,3.518762825,-0.410490942,3.499619041,-0.396490168,3.301983232,-0.342432440,0.118414449,-0.057791337,0.131764261,0.121261748,-0.086162419,0.148756089,0.016116697,0.026814909,0.031285576,-1.007732449,0.255838452,1.039700919,0.143913425,-0.073532373,0.161610902,0.124769640,-0.059531599,0.138244256,-0.072866169,-0.005473872,0.073071484
32.780000000,3.321845057,-0.208588077,3.265754134,-0.197270927,3.391185397,-0.240799684,3.391185397,-0.240799684,3.414933938,-0.308499542,truth,3.414933938,-0.308499542,3.430768407,-0.281290406,2.349155625,-0.073535353,3.305893345,-0.191505099,3.499619041,-0.396490168,3.307693618,-0.353390173,-0.093088881,0.099911465,0.136557097,-0.149179804,0.111228615,0.186081753,0.015834469,0.027209136,0.031481224,-1.065778313,0.234964189,1.091371422,-0.109040593,0.116994443,0.159929830,0.084685103,-0.087990626,0.122122549,-0.107240320,-0.044890631,0.116256849
32.900000000,3.412545297,-0.369263583,3.357994845,-0.459705985,3.601516991,-0.334268718,3.601516991,-0.334268718,3.450713095,-0.282870823,truth,3.450713095,-0.282870823,3.472904676,-0.250460203,2.375488766,-0.061013172,3.385412484,-0.414689083,3.399578597,-0.293127502,3.159105241,-0.194657828,-0.038167798,-0.086392761,0.094448345,-0.092718250,-0.176835162,0.199668095,0.022191581,0.032410620,0.039279951,-1.075224329,0.221857650,1.097874389,-0.065300611,-0.131818260,0.147106164,-0.051134498,-0.010256680,0.052153009,-0.291607854,0.088212994,0.304658289
32.980000000,3.507592705,-0.295143990,3.470972645,-0.318999534,3.391727586,-0.130060456,3.391727586,-0.130060456,3.489408380,-0.254911209,truth,3.489408380,-0.254911209,3.498426179,-0.231656314,2.306631681,-0.082080845,3.512290550,-0.301632778,3.353628771,-0.311638580,3.238327921,-0.327849163,0.018184325,-0.040232781,0.044151402,-0.018435735,-0.064088325,0.066687253,0.009017799,0.023254895,0.024942150,-1.182776699,0.172830364,1.195337214,0.022882170,-0.046721569,0.052024021,-0.135779609,-0.056727371,0.147153311,-0.251080458,-0.072937954,0.261460019
